Elapsed Time,Motor0 Position,Motor1 Position,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
3.89e-07,0,0,0,0,0,0
0.000701248,0,0,0,0,0,0
0.00117542,0.380968,0.389902,0.004142,0.00181233,0.013487,0.371595
0.00229702,0.380976,0.389939,0.00750128,0.0179577,0.827748,0.791282
0.00341372,0.381061,0.390106,0.0433949,0.081012,-0.0782113,-0.0607392
0.0046435,0.381318,0.390219,0.125864,0.114201,-0.47714,-0.691586
0.00620636,0.381563,0.390518,0.0793538,0.0629071,-0.870018,-0.858257
0.00824134,0.380982,0.389787,-0.176203,-0.235716,-0.849205,-0.861544
0.0102435,0.379729,0.388395,-0.479909,-0.547843,-0.842844,-0.84991
0.0122466,0.377854,0.386391,-0.790396,-0.85553,-0.857814,-0.836332
0.0142428,0.375295,0.38369,-1.12354,-1.19444,-0.890494,-0.877315
0.0163438,0.371845,0.380105,-1.47373,-1.54824,-0.848261,-0.826853
0.018377,0.36806,0.376,-1.75251,-1.89128,-0.885657,-0.854971
0.0202408,0.363893,0.37138,-2.06282,-2.26922,-0.831362,-0.832937
0.022103,0.359179,0.366035,-2.35548,-2.64703,-0.91584,-0.846653
0.0239857,0.353934,0.36006,-2.6438,-2.98873,-0.878528,-0.999714
0.0258482,0.348571,0.354482,-2.76564,-2.95527,-0.949749,-0.963188
0.027731,0.343733,0.349711,-2.64051,-2.68369,-0.975798,-0.933032
0.0296034,0.339277,0.345478,-2.47081,-2.53139,-0.927891,-0.939451
0.0314762,0.335098,0.340945,-2.32332,-2.45476,-0.941466,-0.920397
0.0333517,0.330663,0.336603,-2.35656,-2.36748,-0.896059,-0.922691
0.0353062,0.32554,0.3317,-2.49682,-2.32858,-0.922571,-0.876355
0.037346,0.320529,0.327033,-2.48814,-2.33391,-0.956838,-0.950065
0.039221,0.316109,0.322696,-2.40254,-2.3235,-0.921335,-0.92761
0.0410951,0.311967,0.318379,-2.27719,-2.30853,-0.959614,-0.937807
0.0429702,0.307928,0.314339,-2.19978,-2.3117,-0.90179,-0.926021
0.0447577,0.3042,0.309849,-2.16069,-2.3676,-0.957124,-0.895931
0.0466401,0.300035,0.305298,-2.19739,-2.40299,-0.661279,-0.88732
0.0484734,0.296147,0.300929,-2.11244,-2.35253,-0.548642,-0.754312
0.0503512,0.292588,0.296749,-1.96725,-2.26894,-0.126924,-0.473997
0.0522244,0.289538,0.292964,-1.74424,-2.10399,-0.535423,-0.650144
0.054103,0.286588,0.289673,-1.63918,-1.96841,-0.318584,-0.29499
0.055896,0.283951,0.286422,-1.55603,-1.81345,-0.408638,-0.548555
0.0580158,0.281028,0.283123,-1.42611,-1.63718,-0.32076,-0.291754
0.0600411,0.278674,0.280358,-1.25897,-1.4601,-0.42473,-0.606067
0.0618514,0.276671,0.277893,-1.13381,-1.37205,-0.547812,-0.586349
0.0637295,0.274802,0.275448,-1.04526,-1.32805,-0.595177,-0.538491
0.0656012,0.272935,0.273185,-1.0131,-1.24894,-0.703928,-0.58851
0.0674799,0.271207,0.271144,-0.953988,-1.14493,-0.727543,-0.691349
0.0693521,0.269607,0.269389,-0.888005,-1.05515,-0.863262,-0.80553
0.0712221,0.268182,0.267578,-0.808828,-0.953591,-0.892052,-0.891693
0.0731026,0.266771,0.265996,-0.775285,-0.882032,-0.941869,-0.908718
0.074974,0.265438,0.264557,-0.73158,-0.806796,-0.94994,-0.953104
0.0768564,0.264233,0.263311,-0.672721,-0.749709,-0.954633,-0.931738
0.0787313,0.263207,0.26214,-0.590377,-0.667887,-0.941783,-0.943717
0.0807277,0.262278,0.260971,-0.503399,-0.612007,-0.919682,-0.901235
0.0827321,0.261409,0.259822,-0.453897,-0.562099,-0.917334,-0.901726
0.0846118,0.260675,0.258837,-0.415273,-0.538842,-0.913542,-0.949643
0.0864715,0.259933,0.257931,-0.403673,-0.503802,-0.91829,-0.92764
0.0883456,0.259255,0.257165,-0.37276,-0.442856,-0.923956,-0.934841
0.0902298,0.258645,0.256513,-0.34161,-0.399297,-0.917288,-0.925635
0.0921061,0.258076,0.255826,-0.317999,-0.360874,-0.936464,-0.938755
0.0941002,0.25755,0.255244,-0.281178,-0.330673,-0.919052,-0.936431
0.0961029,0.257002,0.254688,-0.274636,-0.284886,-0.928988,-0.943259
0.0983889,0.25647,0.254202,-0.247047,-0.236293,-0.916587,-0.924966
0.100359,0.25603,0.253838,-0.230819,-0.210063,-0.926716,-0.927607
0.102325,0.255661,0.253445,-0.200428,-0.193035,-0.923256,-0.921792
0.104428,0.255278,0.253045,-0.182592,-0.189231,-0.922216,-0.90872
0.106492,0.254937,0.252715,-0.173361,-0.178856,-0.937194,-0.921681
0.108352,0.254613,0.252333,-0.172385,-0.186165,-0.923795,-0.921727
0.11023,0.254275,0.252006,-0.176855,-0.177746,-0.898082,-0.930371
0.112103,0.253958,0.251697,-0.16927,-0.171115,-0.912855,-0.932624
0.114365,0.253565,0.251323,-0.172757,-0.170109,-0.92286,-0.915094
0.116657,0.253232,0.250992,-0.153594,-0.156862,-0.91845,-0.927934
0.11862,0.252898,0.250686,-0.162051,-0.153048,-0.93238,-0.931554
0.120424,0.252648,0.250426,-0.14896,-0.153767,-0.90598,-0.938686
0.121895,0.252444,0.250212,-0.141062,-0.151159,-0.906655,-0.920749
0.123404,0.252238,0.249985,-0.13882,-0.153647,-0.924501,-0.919398
0.124908,0.25204,0.249776,-0.130557,-0.145739,-0.903618,-0.930762
0.126391,0.251816,0.249591,-0.141591,-0.135919,-0.928312,-0.91674
0.127802,0.251623,0.249399,-0.139527,-0.14005,-0.929337,-0.906883
0.129279,0.251383,0.249191,-0.149347,-0.13913,-0.918899,-0.914853
0.130782,0.251199,0.249001,-0.136078,-0.13153,-0.933099,-0.910269
0.13227,0.251003,0.248834,-0.134126,-0.122202,-0.925207,-0.925979
0.133636,0.250842,0.248674,-0.124313,-0.119982,-0.913587,-0.913242
0.13501,0.250654,0.248521,-0.130699,-0.114334,-0.908475,-0.928785
0.136385,0.250491,0.248357,-0.124954,-0.116171,-0.928593,-0.920084
0.137758,0.25033,0.248212,-0.121162,-0.108113,-0.910045,-0.911902
0.139298,0.250157,0.24805,-0.11576,-0.107718,-0.928749,-0.927354
0.140764,0.24999,0.247895,-0.114985,-0.108068,-0.914199,-0.931586
0.142136,0.249811,0.247767,-0.12257,-0.102268,-0.92704,-0.915056
0.143511,0.249676,0.247629,-0.109688,-0.101024,-0.91353,-0.917393
0.144932,0.249499,0.247501,-0.118219,-0.0961102,-0.926105,-0.941406
0.146261,0.249355,0.247374,-0.114203,-0.0946741,-0.921055,-0.912211
0.147635,0.249226,0.247252,-0.103556,-0.0930406,-0.916955,-0.910004
0.14901,0.249061,0.247139,-0.11044,-0.0887788,-0.920056,-0.929286
0.150382,0.248922,0.247018,-0.106357,-0.0887676,-0.921902,-0.922566
0.151757,0.248777,0.246912,-0.104286,-0.084763,-0.900432,-0.910752
0.153136,0.248638,0.246808,-0.102073,-0.0788621,-0.922162,-0.913661
0.154509,0.24851,0.246693,-0.0950549,-0.0804752,-0.913803,-0.92426
0.155886,0.248396,0.246594,-0.0871275,-0.0768765,-0.915413,-0.932592
0.157261,0.248274,0.246503,-0.0862111,-0.0696495,-0.927439,-0.920065
0.158635,0.248158,0.246388,-0.0838493,-0.0767927,-0.931001,-0.924784
0.160012,0.248027,0.246304,-0.0904356,-0.0674571,-0.929203,-0.931069
0.161387,0.247915,0.246223,-0.0858535,-0.0624596,-0.915961,-0.923879
0.162761,0.247793,0.246124,-0.0881557,-0.0684797,-0.919704,-0.909624
0.164135,0.247715,0.246018,-0.0755046,-0.0714525,-0.901614,-0.930502
0.165511,0.247621,0.245944,-0.0714142,-0.0639311,-0.938762,-0.918392
0.166884,0.247542,0.245849,-0.063457,-0.067323,-0.922963,-0.934267
0.168259,0.247434,0.245776,-0.0702296,-0.0608205,-0.934039,-0.926475
0.169637,0.247369,0.245712,-0.0598435,-0.0528819,-0.918349,-0.909146
0.171011,0.247297,0.245633,-0.0539128,-0.0557523,-0.923763,-0.917913
0.172387,0.247234,0.245568,-0.0458438,-0.0543031,-0.917787,-0.916334
0.173761,0.247149,0.245509,-0.053652,-0.0484004,-0.923012,-0.906132
0.175136,0.247102,0.245449,-0.0447337,-0.0457666,-0.914717,-0.909578
0.176511,0.247055,0.245389,-0.0362549,-0.0442411,-0.916935,-0.909059
0.177888,0.246986,0.245336,-0.043929,-0.0430956,-0.902346,-0.916668
0.179261,0.246992,0.245285,-0.0194539,-0.0367198,-0.933723,-0.908135
0.180637,0.246941,0.245245,-0.026599,-0.0333484,-0.932477,-0.921093
0.182012,0.246882,0.245205,-0.0333269,-0.0321563,-0.910574,-0.931433
0.183386,0.246846,0.245159,-0.0318591,-0.0318638,-0.912584,-0.932913
0.184763,0.246829,0.245129,-0.0202213,-0.0284869,-0.899335,-0.923964
0.186137,0.24682,0.245106,-0.0127111,-0.022057,-0.926902,-0.942035
0.187511,0.246818,0.245068,-0.00482094,-0.0265069,-0.923499,-0.916734
0.188887,0.246799,0.245052,-0.0106473,-0.0197529,-0.913231,-0.926341
0.190262,0.246784,0.245043,-0.0130315,-0.0126674,-0.917536,-0.906321
0.191637,0.246783,0.245037,-0.00695926,-0.0099759,-0.906063,-0.912612
0.193012,0.246774,0.245023,-0.00793529,-0.00779288,-0.911175,-0.924989
0.194386,0.246781,0.245,0.000610531,-0.0119242,-0.905273,-0.934499
0.195761,0.246776,0.245002,0.000454069,-0.00519448,-0.922754,-0.90662
0.197136,0.246801,0.244995,0.0098418,-0.00605875,-0.932986,-0.92754
0.198512,0.246817,0.244997,0.0129412,-0.00449413,-0.916901,-0.906849
0.199887,0.246843,0.245009,0.0161971,0.000579717,-0.90878,-0.918102
0.201262,0.246841,0.245031,0.00898498,0.00954277,-0.910043,-0.919531
0.202636,0.246862,0.245054,0.014178,0.0136182,-0.906206,-0.926295
0.204011,0.246869,0.245043,0.0125985,0.00339976,-0.919487,-0.918725
0.205388,0.246891,0.245062,0.0140439,0.0086338,-0.923874,-0.922807
0.206761,0.246895,0.245084,0.00771839,0.0136331,-0.918535,-0.920158
0.208136,0.246911,0.245102,0.00930536,0.0134562,-0.917824,-0.916364
0.209558,0.246942,0.245102,0.0159662,0.00434226,-0.910363,-0.906008
0.21089,0.246974,0.245132,0.0207197,0.0115321,-0.907046,-0.93447
0.212261,0.246973,0.245172,0.0103782,0.0194744,-0.925396,-0.909236
0.213639,0.247003,0.245188,0.0156682,0.0151233,-0.917216,-0.922182
0.215012,0.247012,0.245218,0.0119205,0.0191652,-0.920065,-0.923499
0.216511,0.247015,0.245257,0.00582594,0.0246153,-0.916118,-0.930959
0.217887,0.247057,0.245287,0.0158023,0.0247531,-0.931684,-0.917641
0.219263,0.247075,0.245318,0.014558,0.0227973,-0.933278,-0.913753
0.220638,0.247102,0.245358,0.0186335,0.0266251,-0.906963,-0.915464
0.222011,0.247104,0.24539,0.009812,0.0255895,-0.906415,-0.921389
0.223387,0.247126,0.245405,0.0136491,0.0215457,-0.920406,-0.90709
0.224763,0.247135,0.245458,0.00961829,0.030138,-0.907506,-0.941274
0.226138,0.24714,0.245476,0.00580359,0.0184239,-0.915073,-0.924253
