Elapsed Time,Motor0 Position,Motor1 Position,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
4.08e-07,0.384076,0.390706,0.00576301,0.00107307,-0.0197278,-0.0410008
0.00246265,0.384063,0.390695,0.000506627,-0.00276398,0.428087,-0.281268
0.00444357,0.384142,0.390629,0.02329,-0.0295898,-0.576059,-0.937435
0.00644016,0.38386,0.390017,-0.0915397,-0.230096,-0.874766,-0.893982
0.00844293,0.383063,0.388787,-0.319334,-0.486746,-0.871695,-0.881685
0.0104455,0.381446,0.387046,-0.634939,-0.71992,-0.871771,-0.854313
0.012569,0.379431,0.384971,-0.88592,-0.939347,-0.878372,-0.86828
0.0145975,0.376841,0.382493,-1.12202,-1.14436,-0.889056,-0.907676
0.0165676,0.374134,0.379624,-1.32731,-1.34236,-0.865192,-0.850154
0.0185989,0.370813,0.376395,-1.49286,-1.52855,-0.8941,-0.895959
0.0205692,0.367651,0.372806,-1.62202,-1.70846,-0.880394,-0.89678
0.022598,0.36377,0.36895,-1.7684,-1.84758,-0.895723,-0.916037
0.0245748,0.36002,0.365026,-1.92133,-1.92221,-0.905286,-0.878131
0.0266009,0.3555,0.360895,-2.06252,-2.01967,-0.906352,-0.906278
0.0288211,0.350763,0.355457,-2.17737,-2.14041,-0.899987,-0.869908
0.0312057,0.345535,0.350626,-2.19055,-2.23021,-0.946458,-0.941335
0.0332421,0.340975,0.345794,-2.15491,-2.26165,-0.934028,-0.91201
0.0352771,0.336762,0.341274,-2.12701,-2.26187,-0.936599,-0.891092
0.0373214,0.332357,0.336708,-2.17784,-2.27626,-0.885854,-0.937473
0.0393268,0.327907,0.33215,-2.21154,-2.27534,-0.898985,-0.905134
0.0413196,0.323501,0.327641,-2.20284,-2.25832,-0.902168,-0.96788
0.0433197,0.319077,0.323164,-2.21459,-2.24772,-0.898494,-0.924526
0.0453312,0.314666,0.318684,-2.20673,-2.24244,-0.951361,-0.946573
0.0472872,0.310256,0.314514,-2.20035,-2.22774,-0.908893,-0.925798
0.0488974,0.306733,0.310896,-2.17863,-2.22735,-0.931796,-0.950099
0.050518,0.303281,0.307229,-2.14982,-2.24372,-0.930898,-0.892001
0.0521457,0.299943,0.303599,-2.09407,-2.23559,-0.919873,-0.946166
0.0537856,0.296792,0.300056,-2.00206,-2.20483,-0.919399,-0.896456
0.0554045,0.293757,0.29664,-1.92182,-2.14427,-0.930429,-0.929736
0.0570352,0.290877,0.293384,-1.83314,-2.05864,-0.951324,-0.930376
0.0586438,0.288086,0.290294,-1.76636,-1.96504,-0.929523,-0.938078
0.0604871,0.285033,0.286991,-1.67326,-1.82962,-0.945231,-0.979112
0.0622809,0.28241,0.284138,-1.56734,-1.70534,-0.954864,-0.895276
0.0640601,0.279949,0.281504,-1.46789,-1.58245,-0.910455,-0.945668
0.0656467,0.277749,0.279153,-1.40082,-1.5029,-0.910311,-0.950444
0.0674194,0.275584,0.276807,-1.30148,-1.40226,-0.929564,-0.926016
0.069027,0.273602,0.274739,-1.25376,-1.32596,-0.968056,-0.924121
0.0706493,0.271703,0.272848,-1.20115,-1.23281,-0.920777,-0.947109
0.0722696,0.269913,0.271055,-1.14096,-1.15667,-0.9271,-0.942557
0.0739004,0.268224,0.269352,-1.08126,-1.09159,-0.929257,-0.927614
0.0755125,0.266638,0.267689,-1.01963,-1.05116,-0.93176,-0.922695
0.0771398,0.265084,0.266126,-0.979044,-1.0002,-0.955649,-0.930372
0.0787741,0.263567,0.264627,-0.950426,-0.955128,-0.922358,-0.935866
0.080394,0.262132,0.263157,-0.908814,-0.925497,-0.926451,-0.952656
0.0820215,0.260796,0.261755,-0.858367,-0.891045,-0.906967,-0.936663
0.08365,0.259484,0.26041,-0.831254,-0.854504,-0.924901,-0.896823
0.0852719,0.258212,0.259091,-0.802748,-0.828434,-0.951917,-0.91907
0.0869265,0.256934,0.257823,-0.792213,-0.803236,-0.942365,-0.925307
0.088523,0.255693,0.256593,-0.774861,-0.773542,-0.896088,-0.946801
0.0901427,0.254534,0.25542,-0.736907,-0.746176,-0.925631,-0.929249
0.091773,0.253436,0.254281,-0.701249,-0.720676,-0.913949,-0.941767
0.0933988,0.25234,0.253144,-0.684701,-0.707574,-0.918506,-0.916851
0.0950349,0.251301,0.252056,-0.659339,-0.684485,-0.914711,-0.912277
0.0967713,0.250213,0.250945,-0.636518,-0.655338,-0.94092,-0.932144
0.0984134,0.249239,0.249963,-0.611223,-0.623144,-0.94058,-0.931072
0.100017,0.248305,0.249006,-0.590786,-0.601195,-0.915599,-0.932343
0.101807,0.247372,0.248007,-0.556521,-0.582873,-0.890222,-0.920412
0.103917,0.246239,0.246774,-0.539564,-0.581579,-0.913722,-0.926847
0.105573,0.245383,0.245837,-0.532098,-0.577325,-0.916104,-0.927819
0.107162,0.244469,0.244905,-0.55065,-0.574805,-0.926105,-0.898939
0.108779,0.243559,0.243969,-0.555329,-0.574252,-0.930444,-0.906946
0.110396,0.242592,0.243008,-0.552923,-0.55909,-0.931654,-0.926513
0.112159,0.241759,0.242114,-0.531122,-0.555117,-0.921278,-0.93206
0.113774,0.240938,0.241203,-0.514679,-0.555631,-0.93655,-0.91209
0.115405,0.240113,0.240307,-0.508495,-0.555014,-0.908422,-0.931039
0.117083,0.239294,0.239421,-0.505827,-0.547973,-0.906778,-0.935708
0.11877,0.238402,0.238488,-0.51029,-0.53799,-0.906567,-0.935818
0.1204,0.237599,0.237633,-0.49758,-0.531739,-0.893977,-0.915143
0.122026,0.236796,0.236821,-0.497259,-0.511738,-0.895604,-0.897394
0.12365,0.235972,0.235985,-0.502698,-0.512075,-0.916047,-0.907118
0.125281,0.235154,0.235154,-0.505015,-0.513228,-0.932626,-0.896797
0.12708,0.234347,0.234279,-0.480071,-0.505546,-0.929071,-0.922173
0.128656,0.233592,0.233494,-0.470959,-0.495512,-0.917808,-0.915475
0.130279,0.232818,0.232716,-0.475735,-0.482861,-0.899616,-0.913921
0.131896,0.232083,0.231931,-0.461184,-0.481984,-0.903688,-0.922861
0.13355,0.231359,0.231188,-0.452094,-0.471298,-0.914593,-0.912378
