0.0764392,0.381581,0.384737,0.127407,0.0842649,0.74405,5.55897
0.0771924,0.38138,0.384425,0.158577,0.138723,0.745309,5.55701
0.0779396,0.381213,0.384123,0.125401,0.0934872,0.74636,5.55511
0.078692,0.381094,0.383834,0.13643,0.140121,0.747106,5.55329
0.0794455,0.381036,0.38354,0.107803,0.0857209,0.747475,5.55145
0.0801912,0.380993,0.383315,0.113219,0.127397,0.747743,5.55003
0.0810019,0.380995,0.383086,0.100638,0.0969719,0.74773,5.5486
0.0818515,0.381029,0.382898,0.0872004,0.121107,0.747519,5.54741
0.082587,0.381029,0.382707,0.100157,0.0966288,0.747516,5.54621
0.0833212,0.381065,0.382537,0.0859684,0.121419,0.747289,5.54514
0.0840825,0.381105,0.382362,0.0922259,0.0990006,0.747039,5.54404
0.084813,0.381107,0.382232,0.0958174,0.112816,0.747024,5.54323
0.0855677,0.381119,0.382151,0.0924703,0.0979274,0.746953,5.54272
0.0863129,0.381191,0.382109,0.0851487,0.0811596,0.7465,5.54245
0.0870922,0.381211,0.382096,0.0929531,0.07641,0.746375,5.54237
0.0878302,0.381234,0.382069,0.0919454,0.0789502,0.746228,5.5422
0.088574,0.381314,0.38206,0.0666115,0.0754689,0.745726,5.54215
0.089333,0.381463,0.382018,0.0676765,0.081773,0.744788,5.54188
0.0900648,0.381686,0.382002,0.0145602,0.0783886,0.743389,5.54178
0.090811,0.381859,0.381934,0.0273702,0.0960988,0.742299,5.54135
0.091567,0.382004,0.381888,0.0593753,0.0838793,0.74139,5.54106
0.0923155,0.382131,0.381859,0.0378092,0.084038,0.740594,5.54088
0.0930677,0.382244,0.381833,0.0602166,0.0811731,0.739881,5.54072
0.093809,0.382372,0.381822,0.0558089,0.0788383,0.739079,5.54065
0.0945674,0.382456,0.381828,0.0612359,0.0757555,0.73855,5.54069
0.0953137,0.382583,0.381856,0.0298175,0.0649897,0.737751,5.54087
0.0960623,0.382688,0.381882,0.0350473,0.0652128,0.737091,5.54103
0.0968118,0.382813,0.381969,0.0484922,0.0599336,0.736305,5.54157
0.0975729,0.382971,0.382016,0.0133975,0.0559045,0.735317,5.54187
0.0983123,0.383115,0.382115,0.0403039,0.0553365,0.73441,5.54249
0.0990593,0.38326,0.38216,0.0124817,0.0541293,0.733498,5.54277
0.099812,0.383392,0.382213,0.0376127,0.0608444,0.732671,5.5431
0.100566,0.383472,0.382282,0.0294645,0.0436613,0.732165,5.54354
0.101315,0.383531,0.382315,0.0467887,0.0621549,0.731796,5.54375
0.102103,0.38358,0.382329,0.0473271,0.0645796,0.73149,5.54384
0.102813,0.383579,0.38232,0.0537007,0.0679218,0.731497,5.54378
0.103568,0.383569,0.382293,0.0566003,0.071513,0.731557,5.54361
0.10431,0.38356,0.382269,0.056067,0.0733201,0.731614,5.54346
0.10506,0.383591,0.382263,0.0493924,0.0681991,0.73142,5.54342
0.105812,0.383602,0.382262,0.0485696,0.0654626,0.731353,5.54341
0.106565,0.383613,0.382293,0.0481249,0.0544493,0.731283,5.54361
0.107306,0.383649,0.382312,0.0469791,0.0628172,0.731052,5.54373
0.108064,0.383669,0.382328,0.0491174,0.0629775,0.730926,5.54383
0.108809,0.383676,0.38238,0.0509954,0.0559909,0.730884,5.54416
0.109568,0.383674,0.382437,0.0505557,0.0431807,0.730896,5.54452
0.110307,0.383664,0.382459,0.0535193,0.0593376,0.730959,5.54465
0.11106,0.383647,0.3825,0.0557246,0.0468495,0.73107,5.54491
0.111809,0.383615,0.38252,0.0606459,0.0533563,0.73127,5.54503
0.112566,0.383602,0.382531,0.054276,0.059294,0.731349,5.54511
0.113317,0.383574,0.382541,0.0598291,0.0556076,0.731528,5.54517
0.11406,0.383541,0.382561,0.0582287,0.0571033,0.731736,5.5453
0.114811,0.383521,0.382575,0.0573815,0.0535343,0.731859,5.54538
0.115565,0.383485,0.382611,0.0579298,0.05598,0.732088,5.54561
0.11631,0.383487,0.382637,0.05041,0.0482627,0.732071,5.54577
0.117065,0.383477,0.382655,0.0543578,0.0502801,0.732133,5.54588
0.117816,0.38345,0.382707,0.0577363,0.0486227,0.732304,5.54621
0.11857,0.383452,0.382704,0.0507244,0.0561951,0.732295,5.54619
0.119315,0.383425,0.382749,0.0576869,0.0488644,0.732462,5.54647
0.120066,0.383411,0.382762,0.0559072,0.0495581,0.732548,5.54655
0.120815,0.383372,0.382766,0.0601595,0.0547533,0.732795,5.54658
0.121568,0.383354,0.382794,0.0578129,0.0438084,0.732908,5.54676
0.122311,0.383353,0.382818,0.0539596,0.0502566,0.732915,5.54691
0.123058,0.383305,0.382833,0.0620597,0.0514271,0.733216,5.547
0.12381,0.383292,0.382851,0.0567536,0.0456287,0.733301,5.54712
0.124568,0.383277,0.382888,0.0567514,0.0466518,0.733393,5.54735
0.125313,0.383241,0.382921,0.0643053,0.0391047,0.733616,5.54756
0.126065,0.383215,0.382959,0.0592286,0.0450652,0.733782,5.54779
0.126812,0.383172,0.382984,0.0672751,0.0404749,0.734049,5.54795
0.127567,0.38313,0.383026,0.067762,0.0339054,0.734318,5.54822
0.128313,0.383119,0.383067,0.0576381,0.0423857,0.734384,5.54847
0.12907,0.383063,0.383087,0.0728235,0.0398778,0.734738,5.5486
0.129816,0.383043,0.383122,0.0595616,0.0444516,0.734864,5.54882
0.130567,0.382992,0.383131,0.0719115,0.0424041,0.735185,5.54887
0.131423,0.382981,0.383128,0.0587879,0.0473143,0.735252,5.54885
0.132204,0.382984,0.383124,0.0539853,0.0459479,0.735232,5.54883
0.132966,0.38296,0.383136,0.0610788,0.0446198,0.735382,5.54891
0.133708,0.382975,0.383152,0.0503415,0.0392101,0.735291,5.54901
0.13444,0.382949,0.383176,0.061244,0.0417402,0.735452,5.54916
0.135184,0.382936,0.383196,0.0593558,0.0365175,0.735533,5.54929
0.135935,0.382929,0.383209,0.0574726,0.0387933,0.73558,5.54936
0.136688,0.382929,0.383219,0.057398,0.0437824,0.735576,5.54943
0.13744,0.382931,0.383237,0.0541726,0.0361503,0.735565,5.54954
0.138191,0.382932,0.383245,0.0562111,0.0422319,0.735558,5.54959
0.138939,0.382926,0.383245,0.056567,0.0415099,0.7356,5.54959
0.139688,0.38292,0.383228,0.057106,0.0461071,0.735634,5.54949
0.140438,0.382894,0.383229,0.0629013,0.0411081,0.735798,5.54949
0.141206,0.382914,0.383227,0.0474065,0.0418645,0.73567,5.54948
0.141948,0.382919,0.383216,0.0550477,0.0447139,0.735645,5.54941
0.142693,0.382904,0.383228,0.0585743,0.0369456,0.735737,5.54949
0.143436,0.382926,0.383225,0.053528,0.0435663,0.735601,5.54946
0.14419,0.382935,0.38321,0.0497504,0.0455369,0.735539,5.54937
0.144977,0.382937,0.383211,0.0542869,0.0420971,0.735529,5.54938
0.14569,0.382937,0.383187,0.0528325,0.0485842,0.735531,5.54923
0.146441,0.382936,0.383182,0.0526122,0.0420538,0.735536,5.5492
0.147192,0.38294,0.383164,0.0533614,0.045513,0.73551,5.54908
0.14794,0.382967,0.383173,0.0428765,0.037292,0.735341,5.54914
0.14869,0.382974,0.383142,0.0520082,0.047508,0.735297,5.54894
0.149445,0.382993,0.383151,0.0447261,0.0373744,0.73518,5.549
0.150189,0.383,0.383141,0.0510969,0.043713,0.735131,5.54894
0.150941,0.383,0.383127,0.0521616,0.0444612,0.735131,5.54885
0.151686,0.383003,0.383115,0.0490023,0.0441391,0.735111,5.54878
0.152436,0.383026,0.383083,0.0476819,0.0476614,0.734967,5.54858
0.153193,0.383053,0.383068,0.0400878,0.045492,0.734797,5.54848
0.153942,0.383052,0.383052,0.0508656,0.0452438,0.734807,5.54838
0.154693,0.383051,0.383033,0.0486342,0.0469166,0.73481,5.54826
0.155791,0.383059,0.383016,0.0478146,0.0445214,0.734759,5.54815
0.156567,0.383059,0.382992,0.049738,0.0467944,0.734759,5.548
0.157322,0.383108,0.382988,0.031372,0.0419624,0.734455,5.54798
0.158068,0.383124,0.382982,0.0473969,0.0439715,0.734356,5.54794
0.158813,0.383125,0.38299,0.0457956,0.0379,0.734346,5.54799
0.159569,0.383138,0.382981,0.0457253,0.0438064,0.734264,5.54793
0.160316,0.383158,0.382938,0.0391327,0.0546855,0.734141,5.54767
0.161484,0.383172,0.38293,0.0434296,0.0429739,0.734051,5.54761
0.162281,0.383179,0.38293,0.0453037,0.0423417,0.734008,5.54761
0.163105,0.383184,0.382931,0.0423957,0.0394228,0.733978,5.54762
0.163877,0.383183,0.382911,0.0461838,0.0456559,0.733986,5.54749
0.164625,0.383191,0.382924,0.0411663,0.0356331,0.733934,5.54758
0.165733,0.383196,0.3829,0.044866,0.0447574,0.733902,5.54742
0.166498,0.383206,0.382908,0.0434223,0.0404102,0.73384,5.54747
0.167245,0.3832,0.382911,0.0450445,0.0386655,0.733879,5.54749
0.167996,0.383188,0.382903,0.0467297,0.0427421,0.733949,5.54744
0.168745,0.383187,0.382885,0.0432898,0.0451922,0.733958,5.54733
0.169497,0.383193,0.382904,0.0407329,0.0332833,0.733922,5.54745
0.170246,0.38318,0.382898,0.0465327,0.0419323,0.734001,5.54741
0.171038,0.383185,0.382904,0.0405043,0.0364148,0.73397,5.54745
0.171872,0.383188,0.382911,0.0441335,0.0401706,0.733951,5.54749
0.172631,0.38318,0.382908,0.0446785,0.0391019,0.734004,5.54747
0.173377,0.383178,0.382917,0.0440468,0.0385412,0.734015,5.54753
0.174123,0.383178,0.382927,0.0416964,0.0341771,0.734016,5.5476
0.174878,0.383178,0.38292,0.0433263,0.0406382,0.734014,5.54755
0.175625,0.383174,0.382934,0.0427436,0.0327405,0.734041,5.54764
0.176375,0.383178,0.382936,0.0423619,0.0384105,0.734016,5.54765
0.177126,0.383157,0.382936,0.0480105,0.0367464,0.734149,5.54765
0.177872,0.383119,0.382936,0.053591,0.0367219,0.734382,5.54765
0.178624,0.383117,0.382951,0.0438213,0.0356624,0.734399,5.54774
0.179375,0.383119,0.382977,0.0428367,0.0332111,0.734385,5.54791
0.180121,0.383115,0.382981,0.0437265,0.036588,0.734411,5.54793
0.180869,0.383115,0.382972,0.0409102,0.0382542,0.73441,5.54787
0.181626,0.383116,0.382983,0.0425542,0.0349706,0.734406,5.54794
0.182375,0.383095,0.382994,0.0476905,0.030754,0.734539,5.54802
0.183259,0.38307,0.382999,0.0466037,0.0350688,0.734694,5.54805
0.184092,0.383061,0.383005,0.0433956,0.0316575,0.734749,5.54808
0.185134,0.383068,0.383013,0.0407645,0.0332606,0.734708,5.54814
0.185851,0.383055,0.383021,0.044568,0.035057,0.734785,5.54818
0.186623,0.383054,0.383031,0.040718,0.0293294,0.734792,5.54825
0.18737,0.383055,0.383053,0.0421015,0.0308526,0.734789,5.54838
0.188123,0.383055,0.383044,0.0398871,0.0349544,0.734785,5.54833
0.188871,0.383056,0.383058,0.0397155,0.0275478,0.734782,5.54842
0.18963,0.383056,0.383055,0.0415335,0.0340229,0.73478,5.5484
0.190372,0.383056,0.383051,0.0394583,0.0330702,0.734778,5.54837
0.191138,0.383056,0.383057,0.0411705,0.0322078,0.734778,5.54841
0.191878,0.383057,0.38307,0.039142,0.026815,0.734777,5.54849
0.192623,0.383057,0.383061,0.0408477,0.0343728,0.734777,5.54843
0.193375,0.383057,0.383058,0.0406564,0.0331404,0.734777,5.54842
0.194126,0.383057,0.383057,0.0385483,0.0308501,0.734777,5.54841
0.194879,0.383057,0.383057,0.0402747,0.0323482,0.734777,5.54841
0.195628,0.383037,0.383057,0.0449185,0.0302209,0.734902,5.54841
0.19637,0.383052,0.383057,0.0374706,0.0319676,0.734804,5.54841
0.197127,0.383056,0.383057,0.0364758,0.029803,0.734778,5.54841
0.197875,0.383045,0.383057,0.0415684,0.0315783,0.73485,5.54841
0.198629,0.383034,0.383035,0.0412247,0.0366116,0.734918,5.54827
0.19937,0.383035,0.383001,0.0374123,0.041132,0.734914,5.54806
0.200173,0.383048,0.38301,0.0369143,0.0302138,0.734834,5.54812
0.200873,0.383032,0.383014,0.0417494,0.0310143,0.73493,5.54814
0.201626,0.383026,0.383,0.0401364,0.0336444,0.734971,5.54806
0.202368,0.383015,0.382993,0.0406023,0.0318582,0.735038,5.54801
0.203122,0.383032,0.382993,0.0357984,0.031353,0.734929,5.54801
0.203872,0.383027,0.382993,0.0382867,0.0288997,0.734962,5.54801
0.204627,0.383028,0.382994,0.0361305,0.028671,0.734958,5.54802
0.205374,0.383027,0.38297,0.0382946,0.0350266,0.734964,5.54786
0.206126,0.383013,0.382955,0.0406984,0.0337877,0.735051,5.54777
0.20687,0.383051,0.382945,0.0313406,0.032832,0.734815,5.5477
0.207625,0.38306,0.382937,0.035597,0.0321812,0.734758,5.54766
0.208373,0.383055,0.382931,0.0376057,0.0319807,0.734784,5.54762
0.209125,0.383058,0.382938,0.0337894,0.0261984,0.734765,5.54767
0.209874,0.383059,0.382933,0.0345671,0.030231,0.734765,5.54763
0.210627,0.383058,0.382933,0.0364044,0.0303948,0.734769,5.54763
0.211374,0.383057,0.382926,0.0344128,0.0306943,0.734772,5.54759
0.212122,0.383094,0.382932,0.0294785,0.0288933,0.734541,5.54763
0.212872,0.383106,0.382934,0.0291304,0.0272448,0.734464,5.54764
0.213627,0.383076,0.382935,0.0401751,0.0294535,0.734655,5.54764
0.214373,0.383114,0.38293,0.020504,0.0290255,0.734419,5.54761
0.21512,0.383092,0.382914,0.0381257,0.0320303,0.734553,5.54751
0.21587,0.383097,0.382904,0.0335544,0.0311067,0.73452,5.54745
0.216629,0.383117,0.382899,0.025812,0.029029,0.734401,5.54742
0.217374,0.383121,0.382904,0.0330091,0.0282346,0.734375,5.54745
0.218125,0.383108,0.382882,0.0357684,0.0346839,0.734454,5.54731
0.218871,0.383111,0.382886,0.0330192,0.0283196,0.734437,5.54734
0.219627,0.383105,0.382883,0.033063,0.027915,0.73447,5.54732
0.22037,0.383116,0.382873,0.0276713,0.030095,0.734403,5.54725
0.221123,0.383109,0.382879,0.0340676,0.0275657,0.734449,5.54729
0.221874,0.383106,0.382873,0.0332364,0.029392,0.734468,5.54726
0.222623,0.383117,0.382885,0.0306869,0.0262581,0.7344,5.54733
0.223369,0.383119,0.382892,0.0295776,0.0236454,0.734387,5.54737
0.22412,0.383113,0.38289,0.0330404,0.0279362,0.734424,5.54736
0.224882,0.383118,0.382917,0.0283337,0.016297,0.734394,5.54753
0.225628,0.383096,0.382929,0.0355202,0.0247609,0.734532,5.5476
0.226382,0.383093,0.38292,0.0308793,0.0275628,0.734551,5.54755
0.227123,0.38308,0.38291,0.0340115,0.0276652,0.73463,5.54749
0.227879,0.383066,0.382926,0.0340489,0.0235401,0.734715,5.54759
0.228627,0.383058,0.382936,0.0325757,0.0208237,0.734767,5.54765
0.229375,0.383062,0.382922,0.0317645,0.0279552,0.734741,5.54756
0.230124,0.383055,0.382933,0.0319777,0.0199244,0.734787,5.54763
0.231009,0.38306,0.382936,0.030008,0.0244161,0.734755,5.54765
0.231848,0.383056,0.382936,0.0301217,0.0226296,0.734783,5.54765
0.232634,0.383055,0.382935,0.0308328,0.0247567,0.734785,5.54765
0.233479,0.383056,0.382941,0.0280955,0.020227,0.734782,5.54768
0.234251,0.38305,0.382936,0.0313891,0.0251492,0.734818,5.54765
0.234999,0.383043,0.382962,0.0308004,0.0134182,0.734862,5.54781
0.235747,0.383039,0.382948,0.0314821,0.0259222,0.73489,5.54773
0.236496,0.383035,0.382966,0.0295049,0.015765,0.734913,5.54784
0.237254,0.383008,0.382966,0.0346992,0.0231568,0.73508,5.54784
0.237999,0.383019,0.382964,0.0246819,0.021843,0.735011,5.54782
0.238747,0.383019,0.382984,0.0299893,0.019298,0.735015,5.54795
0.239513,0.383012,0.382976,0.0299723,0.0228719,0.735057,5.5479
0.240249,0.382996,0.382957,0.0332441,0.026619,0.735158,5.54779
0.241015,0.382993,0.382978,0.0301842,0.0187399,0.735177,5.54791
0.241748,0.382993,0.382985,0.0276319,0.0175549,0.735175,5.54796
0.242497,0.382994,0.382976,0.0292561,0.0231269,0.73517,5.5479
0.243249,0.383007,0.382993,0.0269044,0.0184076,0.73509,5.54801
0.243997,0.382998,0.382976,0.0303991,0.0241209,0.735147,5.5479
0.244747,0.382995,0.382993,0.0275681,0.0134943,0.735161,5.54801
0.245501,0.382995,0.382983,0.0268014,0.0220551,0.735163,5.54795
0.246246,0.382995,0.382995,0.0283935,0.01861,0.735163,5.54802
0.246995,0.383011,0.382985,0.0211064,0.0217321,0.735066,5.54796
0.247743,0.383024,0.382983,0.0254649,0.0206051,0.734983,5.54794
0.248494,0.383009,0.38297,0.030642,0.0225091,0.735079,5.54786
0.249246,0.383024,0.382972,0.0246691,0.0197025,0.734981,5.54788
0.249998,0.383001,0.382988,0.0330213,0.0125155,0.735129,5.54798
0.250746,0.383007,0.382961,0.0260625,0.0241294,0.735088,5.54781
0.251503,0.383028,0.382966,0.0232695,0.0189071,0.734959,5.54784
0.252248,0.383001,0.382962,0.0333913,0.0186202,0.735125,5.54782
0.25301,0.383005,0.382957,0.0260129,0.0201108,0.735104,5.54778
0.25375,0.382996,0.382957,0.0273838,0.0175258,0.735158,5.54778
0.254496,0.383005,0.382947,0.0246792,0.0206455,0.735098,5.54772
0.255597,0.382999,0.382947,0.0261488,0.0180682,0.735139,5.54772
0.25637,0.383032,0.382947,0.0125611,0.0165079,0.73493,5.54772
0.257126,0.383027,0.382943,0.0263702,0.0196058,0.734963,5.54769
0.257872,0.383048,0.382935,0.0159782,0.0192966,0.73483,5.54764
0.258626,0.383035,0.382933,0.0268435,0.0168752,0.73491,5.54763
0.259374,0.383046,0.382933,0.0225828,0.0181305,0.734842,5.54763
0.260123,0.383036,0.382934,0.0256997,0.0158523,0.734907,5.54764
0.261,0.383057,0.382928,0.0201225,0.018389,0.734777,5.5476
0.261766,0.383059,0.382934,0.0205659,0.0137759,0.734759,5.54764
0.26264,0.383059,0.382935,0.0230725,0.0167934,0.734762,5.54764
0.263505,0.383058,0.382935,0.0229706,0.0167725,0.734768,5.54764
0.26429,0.383053,0.382929,0.0225563,0.0168108,0.734801,5.54761
0.265533,0.383055,0.382934,0.0228037,0.0165269,0.734787,5.54764
0.266288,0.383057,0.382935,0.0197963,0.0140466,0.734774,5.54764
0.267113,0.383057,0.382914,0.0219871,0.019723,0.734773,5.54751
0.267991,0.383054,0.382931,0.0206726,0.00774511,0.734796,5.54762
0.268876,0.383057,0.38293,0.0209379,0.0156723,0.734777,5.54761
0.269655,0.383057,0.382934,0.019392,0.0120613,0.734774,5.54764
0.270415,0.383057,0.382935,0.0213679,0.0151838,0.734774,5.54765
0.271281,0.383057,0.382922,0.021638,0.0172115,0.734775,5.54756
0.272117,0.383057,0.382927,0.0186615,0.0109755,0.734776,5.5476
0.273037,0.383057,0.382928,0.0203195,0.0142171,0.734776,5.5476
0.27379,0.383057,0.382929,0.0186172,0.0124429,0.734776,5.54761
0.274699,0.383057,0.382918,0.0199227,0.0158709,0.734777,5.54754
0.27549,0.383044,0.382925,0.0221824,0.0131009,0.734853,5.54758
0.276351,0.383055,0.382927,0.0142137,0.0105934,0.73479,5.5476
0.27727,0.383027,0.382922,0.0241218,0.0142184,0.734962,5.54756
0.278116,0.383046,0.382934,0.0163156,0.0112606,0.734842,5.54764
0.279028,0.383032,0.382936,0.0215946,0.012565,0.734934,5.54765
0.27978,0.383019,0.382935,0.0216694,0.0130045,0.735014,5.54765
0.28052,0.383043,0.382935,0.0095595,0.0110516,0.734864,5.54765
0.281376,0.383025,0.382935,0.0218065,0.0123727,0.734978,5.54764
0.28217,0.383009,0.382935,0.0221947,0.0103157,0.735078,5.54764
0.282993,0.383039,0.382935,0.0135173,0.0120359,0.734889,5.54764
0.283801,0.383041,0.382935,0.015322,0.00978813,0.734874,5.54764
0.284623,0.383008,0.382922,0.0237093,0.0137741,0.735081,5.54757
0.285494,0.383007,0.382933,0.0189728,0.0109676,0.735088,5.54763
0.286367,0.383014,0.382922,0.0133314,0.0122746,0.735045,5.54756
0.287155,0.382997,0.382932,0.020766,0.0095374,0.735151,5.54763
0.287891,0.382993,0.382935,0.0173732,0.00827836,0.735175,5.54764
0.288927,0.383016,0.382935,0.0129613,0.00996374,0.73503,5.54764
0.289743,0.383009,0.382935,0.0183685,0.010358,0.735078,5.54764
0.290552,0.383004,0.382935,0.0164839,0.00814546,0.735107,5.54764
0.291389,0.383009,0.382947,0.0158605,0.00774074,0.735075,5.54772
0.292265,0.383021,0.382937,0.0143103,0.0110642,0.735002,5.54766
0.293083,0.383018,0.38295,0.0166455,0.00724675,0.735021,5.54774
0.293864,0.383007,0.382938,0.0179957,0.0113138,0.73509,5.54766
0.294641,0.383008,0.382935,0.0136563,0.0082387,0.735082,5.54764
0.295387,0.383001,0.382934,0.0171489,0.00921418,0.735125,5.54764
0.296121,0.382995,0.382934,0.0161065,0.00709747,0.735164,5.54764
