Elapsed Time,Motor0 Position,Motor1 Position,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
4.08e-07,0.381531,0.381822,-0.00414964,-0.00275519,0.00330771,0.138125
0.00260431,0.381556,0.381837,0.00797851,0.00341389,0.81717,0.712289
0.00467861,0.381943,0.382241,0.144891,0.14702,0.659424,0.476955
0.00668022,0.383024,0.383125,0.415397,0.346752,0.373354,0.097073
0.00866367,0.384368,0.384269,0.580835,0.495014,0.0862354,-0.0177659
0.010684,0.384137,0.385339,0.0897874,0.503624,-0.0956241,-0.138467
0.0126763,0.383826,0.385907,-0.0550063,0.352995,0.0973755,-0.281294
0.0146918,0.384072,0.385885,0.0716121,0.106508,0.351882,-0.142045
0.0166775,0.383957,0.38557,-0.0213371,-0.0696577,0.0464439,-0.0263763
0.0186794,0.383705,0.385258,-0.0948096,-0.119048,0.157944,-0.0184204
0.0206747,0.383294,0.38521,-0.162729,-0.0564515,0.204681,-0.0441963
0.0226771,0.383098,0.385202,-0.113105,-0.0240303,0.272255,-0.0675815
0.0246729,0.383142,0.385217,-0.0179825,-0.00290418,0.163395,-0.136562
0.0266825,0.383244,0.385113,0.0235554,-0.0378884,0.0440813,-0.182526
0.0286781,0.383273,0.384851,0.0167824,-0.102049,0.0274139,-0.135489
0.0306754,0.383283,0.384422,0.00671709,-0.171924,0.028819,-0.0835607
0.0326736,0.383212,0.383987,-0.0264375,-0.199197,-0.0089558,-0.0402447
0.0347563,0.382955,0.383646,-0.0988502,-0.174614,-0.0122115,-0.0673992
0.0367913,0.382535,0.383257,-0.174691,-0.190461,-0.0239,-0.0538296
0.0388111,0.3821,0.382763,-0.20259,-0.228716,0.0244227,-0.0315441
0.040799,0.381758,0.38228,-0.179051,-0.240235,0.0331733,-0.0167562
0.0428012,0.381614,0.381819,-0.10758,-0.232919,0.0453581,-0.0287513
0.0448027,0.381467,0.381439,-0.0848435,-0.203124,0.0109442,-0.0259998
0.0468008,0.381327,0.381173,-0.0741529,-0.156021,0.0161787,-0.0248657
0.048799,0.381213,0.381007,-0.0632071,-0.103398,-0.0296666,-0.0388673
0.0508429,0.381107,0.380945,-0.0533434,-0.0518843,-0.0146643,-0.0592581
0.0529273,0.381052,0.380955,-0.0389424,-0.0154659,-0.0701383,-0.172349
0.0549277,0.38096,0.380918,-0.0469178,-0.0189602,-0.167696,-0.251524
0.0569258,0.380748,0.380687,-0.0898061,-0.0822119,-0.184516,-0.202747
0.0589256,0.380444,0.380296,-0.132882,-0.159705,-0.151265,-0.138281
0.0609275,0.380047,0.379892,-0.176964,-0.185861,-0.0998104,-0.133639
0.0629258,0.379595,0.379522,-0.209026,-0.182717,-0.0632271,-0.112288
0.0649321,0.379147,0.379117,-0.218224,-0.18427,-0.0430099,-0.10265
0.0672628,0.37862,0.378755,-0.219575,-0.172383,-0.0463615,-0.0927584
0.0694492,0.378259,0.378392,-0.182502,-0.168125,-0.0326035,-0.136497
0.0710671,0.378069,0.378191,-0.141171,-0.157656,-0.0558992,-0.110581
0.0724384,0.377939,0.377973,-0.116053,-0.148593,-0.0734665,-0.133595
0.0738249,0.377836,0.377778,-0.0956562,-0.144275,-0.115625,-0.127071
0.0751927,0.3777,0.377586,-0.095991,-0.148474,-0.0933776,-0.131954
0.0765688,0.377564,0.377368,-0.0970993,-0.153462,-0.129904,-0.151153
0.0778693,0.377397,0.377169,-0.111988,-0.150459,-0.145307,-0.143253
0.0793216,0.377177,0.376999,-0.13522,-0.135543,-0.0941575,-0.165711
0.0806161,0.377014,0.376788,-0.134124,-0.143821,-0.120712,-0.159015
0.0819445,0.376813,0.376609,-0.140702,-0.14584,-0.133643,-0.153103
0.083316,0.376618,0.376399,-0.141411,-0.147639,-0.136039,-0.152
0.0846164,0.37641,0.37616,-0.154824,-0.159173,-0.123009,-0.15047
0.0859453,0.376199,0.375937,-0.157228,-0.161575,-0.126711,-0.136794
0.0873189,0.375984,0.375718,-0.158455,-0.167741,-0.118733,-0.151977
0.088712,0.375792,0.375457,-0.149623,-0.169842,-0.148016,-0.164312
0.0900709,0.375592,0.375219,-0.147611,-0.169857,-0.161477,-0.128686
0.0915618,0.375381,0.375005,-0.144596,-0.153667,-0.121936,-0.16494
0.092963,0.375181,0.374815,-0.1447,-0.144488,-0.139828,-0.158818
0.0943256,0.374998,0.374611,-0.13601,-0.145777,-0.168166,-0.174118
0.0957443,0.374789,0.374427,-0.145427,-0.138382,-0.132968,-0.156309
0.0971892,0.374604,0.374221,-0.132428,-0.142182,-0.153423,-0.182588
0.0985646,0.374415,0.374041,-0.138127,-0.134303,-0.173119,-0.178428
0.0999461,0.374265,0.373844,-0.12268,-0.139246,-0.165081,-0.165811
0.101317,0.374093,0.37362,-0.122629,-0.145594,-0.182811,-0.182174
0.102695,0.373938,0.373432,-0.117168,-0.148246,-0.177256,-0.180091
0.104059,0.373723,0.373274,-0.136492,-0.131598,-0.183589,-0.173829
0.105365,0.373561,0.373096,-0.131928,-0.129441,-0.186839,-0.203833
0.106694,0.373374,0.372904,-0.133347,-0.139164,-0.171929,-0.197022
0.108068,0.373191,0.372691,-0.134649,-0.147375,-0.196708,-0.189977
0.109366,0.373022,0.372483,-0.137586,-0.148451,-0.212606,-0.186561
0.1107,0.37285,0.372279,-0.132546,-0.150843,-0.186529,-0.178388
0.112098,0.372664,0.372093,-0.131299,-0.143605,-0.208076,-0.191608
0.113446,0.372459,0.371876,-0.138611,-0.152091,-0.200082,-0.207025
0.11482,0.372249,0.371704,-0.146506,-0.145646,-0.207579,-0.18304
0.116187,0.37206,0.371499,-0.141106,-0.147442,-0.195123,-0.188494
0.117491,0.371912,0.371294,-0.127966,-0.148537,-0.209687,-0.188153
0.118836,0.371713,0.37108,-0.132714,-0.14651,-0.207633,-0.215166
0.120447,0.371496,0.370868,-0.132441,-0.141254,-0.224923,-0.193556
0.121823,0.371289,0.370679,-0.140641,-0.135975,-0.233258,-0.217641
0.123193,0.371102,0.370489,-0.140296,-0.145676,-0.225203,-0.204563
0.124563,0.370908,0.370288,-0.139349,-0.145724,-0.236983,-0.229507
0.125945,0.370722,0.370106,-0.137693,-0.13925,-0.223354,-0.21866
0.127314,0.370516,0.369869,-0.145078,-0.148272,-0.228534,-0.214195
0.128693,0.370325,0.369674,-0.142663,-0.154035,-0.241643,-0.216424
0.130068,0.370112,0.369457,-0.146819,-0.148299,-0.243805,-0.218782
0.131488,0.369895,0.369273,-0.151443,-0.139641,-0.250095,-0.214026
0.132819,0.369694,0.369084,-0.148006,-0.146369,-0.239719,-0.243392
0.134189,0.369491,0.368879,-0.145886,-0.141306,-0.248019,-0.221312
0.135593,0.3693,0.368673,-0.140668,-0.146645,-0.251526,-0.233323
0.136941,0.369097,0.368502,-0.14505,-0.141697,-0.243214,-0.241637
0.138326,0.368894,0.36827,-0.147529,-0.146402,-0.251709,-0.242157
0.139697,0.36871,0.36809,-0.14135,-0.146112,-0.230081,-0.228183
0.141066,0.368499,0.367888,-0.147529,-0.150474,-0.273232,-0.257933
0.142441,0.368281,0.36768,-0.153661,-0.152367,-0.237284,-0.250679
0.143815,0.36807,0.36748,-0.155894,-0.149558,-0.249475,-0.231657
0.145193,0.367875,0.367266,-0.148013,-0.151946,-0.260897,-0.250408
0.146566,0.367671,0.367048,-0.14639,-0.153317,-0.246045,-0.247415
0.147941,0.367473,0.366837,-0.143318,-0.152799,-0.269572,-0.23907
0.149316,0.367243,0.366598,-0.153822,-0.156036,-0.260965,-0.254276
0.150697,0.367036,0.366418,-0.149944,-0.150686,-0.248989,-0.247515
0.152066,0.366817,0.366194,-0.154622,-0.155891,-0.269812,-0.269448
0.153368,0.366649,0.365973,-0.144546,-0.158446,-0.249546,-0.24232
0.154697,0.366435,0.365771,-0.153175,-0.160268,-0.25477,-0.23601
0.156063,0.36628,0.365552,-0.133627,-0.15959,-0.224681,-0.251538
0.157369,0.36609,0.365346,-0.142998,-0.151741,-0.290672,-0.244587
0.1587,0.365917,0.365156,-0.13688,-0.151458,-0.260145,-0.263592
0.16007,0.365756,0.36496,-0.125957,-0.148652,-0.285311,-0.272079
0.161458,0.365553,0.364748,-0.136606,-0.145099,-0.330802,-0.266392
0.162821,0.365351,0.364575,-0.139365,-0.143553,-0.271072,-0.266317
0.164186,0.365177,0.364378,-0.133254,-0.14362,-0.283526,-0.279741
0.165572,0.364995,0.364162,-0.132707,-0.151275,-0.28987,-0.26305
0.166938,0.364797,0.363966,-0.139785,-0.1485,-0.294409,-0.257995
