Elapsed Time,Motor0 Position,Motor1 Position,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
4.82e-07,0.373734,0.382141,-0.00264443,7.45037e-05,-0.01032,0.141523
0.00271827,0.373759,0.382135,0.00914658,-0.00170619,0.832617,0.832542
0.00470482,0.374117,0.382546,0.134768,0.145923,0.876679,0.707808
0.00668619,0.375303,0.383642,0.452789,0.419389,0.878167,0.482498
0.00858759,0.377034,0.385098,0.760861,0.649892,0.835418,0.0385821
0.0105785,0.379466,0.386862,1.06623,0.803236,0.514793,-0.0987479
0.0125761,0.382025,0.388826,1.19814,0.92416,0.0205148,-0.536836
0.0145786,0.384223,0.390656,1.12326,0.902985,-0.0335776,-0.723813
0.0165745,0.38458,0.391235,0.420387,0.424166,-0.346715,-0.766493
0.0185906,0.383418,0.389698,-0.220609,-0.354934,0.0505629,-0.179987
0.0205722,0.382658,0.387926,-0.306917,-0.701409,0.877156,0.403081
0.0225566,0.382327,0.386388,-0.199918,-0.730905,0.883321,0.751589
0.0244196,0.382517,0.385714,-0.00437494,-0.469449,0.761758,0.674895
0.0264529,0.382891,0.386191,0.123166,0.00649742,0.480388,0.318281
0.0284317,0.383822,0.387233,0.354165,0.343629,0.45349,0.0181099
0.0303593,0.384537,0.38817,0.331495,0.431918,0.108994,-0.143044
0.0323337,0.384059,0.388507,-0.0274331,0.239622,0.0701073,-0.233084
0.03425,0.384086,0.388124,0.00663842,-0.0438685,0.705473,-0.0211732
0.0361891,0.384188,0.387588,0.0271336,-0.180698,0.433329,0.0574324
0.038183,0.384042,0.38736,-0.0374429,-0.131025,0.376521,0.165011
0.0401088,0.383916,0.387498,-0.0586282,0.000823811,0.499818,0.0708599
0.042098,0.384018,0.387752,0.022564,0.084397,0.511165,0.0128001
0.044077,0.38421,0.388023,0.0576935,0.114795,0.385575,0.00358744
0.0460795,0.384094,0.388153,-0.0133734,0.0754377,0.299331,-0.0211089
0.0479736,0.384141,0.388136,0.0153388,0.0203406,0.474982,-0.0167735
0.0501062,0.384173,0.388027,0.0137398,-0.0300849,0.3681,-0.00318043
0.0521326,0.384156,0.387894,0.000574593,-0.0533196,0.375042,-0.00909442
0.0542146,0.384146,0.387775,-0.000940204,-0.0587734,0.410505,0.0070538
0.0561832,0.384131,0.3877,-0.00333277,-0.042695,0.380563,0.00831203
0.0581054,0.38412,0.387688,-0.00546969,-0.0206935,0.399349,0.0181267
0.0600739,0.384138,0.38772,0.00167541,0.00275724,0.405603,0.0142065
0.0620752,0.384123,0.387693,-0.00793444,-0.00633619,0.363879,0.00999952
0.0640564,0.384154,0.387644,0.0050496,-0.0200378,0.394322,0.00908656
0.0661221,0.384153,0.387529,0.00301605,-0.0441181,0.363745,0.033589
0.0680769,0.384156,0.38744,0.00181139,-0.0441516,0.37505,0.0330604
0.0700721,0.384137,0.387377,-0.00369226,-0.0338139,0.363993,0.0238794
0.0720565,0.384127,0.38732,-0.00816587,-0.029135,0.376425,0.0215478
0.0740727,0.384148,0.387289,0.00472503,-0.0220644,0.358011,0.0141597
0.0760975,0.384138,0.387285,-0.000268254,-0.00921957,0.343032,0.0330198
0.0783234,0.384129,0.387268,-0.00342683,-0.00768475,0.362209,0.0259555
0.0802,0.384147,0.387287,0.0061588,0.00167691,0.362851,0.0313301
0.0815742,0.384158,0.387289,0.00636183,0.000607747,0.332891,0.0149326
0.0829462,0.384143,0.38727,-0.000309697,-0.00790454,0.325365,0.0228027
0.084321,0.384134,0.387281,-0.00457096,0.00251509,0.352453,0.0185099
0.0856979,0.38414,0.387293,-0.00119958,0.00858732,0.364523,0.0187487
0.0870723,0.384134,0.387291,-0.00416444,0.00678055,0.33069,0.00677311
0.0884464,0.384121,0.387288,-0.00746365,0.00285782,0.326214,0.00855224
0.0898228,0.384146,0.387306,0.00688896,0.00812911,0.351759,0.0077194
0.0911989,0.384122,0.387311,-0.0072541,0.00416167,0.340108,-0.01349
0.092574,0.384144,0.387271,0.00686056,-0.0126431,0.334588,-0.00664407
