Elapsed Time,Phi 1,Phi 2,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
0.0633218,0.728517,5.5914,-0.00214967,-0.00145638,0.337583,-0.261237
0.0640745,0.728596,5.59136,-0.00726776,-0.00378096,0.338076,-0.26353
0.0648273,0.728573,5.59135,-0.00282022,-0.00305081,0.336648,-0.26225
0.0655824,0.728579,5.59135,-0.00223163,-0.00204498,0.335966,-0.263025
0.0663306,0.728467,5.59136,0.0078206,-0.00126639,0.323515,-0.266736
0.0670808,0.728477,5.59136,0.00528601,-0.000770928,0.3332,-0.26431
0.0678314,0.728539,5.59136,-0.00180136,-0.000472905,0.333228,-0.265234
0.0685779,0.728573,5.59136,-0.00343536,-0.000290366,0.33107,-0.270141
0.0693461,0.72864,5.59136,-0.00668288,-0.000182332,0.332984,-0.267008
0.0700837,0.728557,5.59139,0.00226899,0.000886827,0.331283,-0.267908
0.0708316,0.728581,5.59136,-0.000417412,-0.0010019,0.328161,-0.270993
0.0715798,0.728598,5.59136,-0.00209472,-0.00104287,0.330219,-0.26913
0.0723284,0.728564,5.59139,0.00142707,0.000212549,0.323514,-0.275382
0.0730788,0.72857,5.59142,0.000599593,0.00254831,0.328536,-0.27137
0.0738307,0.728573,5.59137,0.000268973,-0.00174323,0.327686,-0.271462
0.0745782,0.72852,5.59136,0.00359519,-0.00197792,0.319224,-0.274688
0.0753295,0.728509,5.59136,0.00301172,-0.00144521,0.325354,-0.272628
0.0760787,0.728623,5.59136,-0.00538136,-0.000916214,0.326025,-0.273667
0.0768392,0.728588,5.59136,-0.00132033,-0.000554861,0.318943,-0.278112
0.0775774,0.728638,5.59136,-0.00416273,-0.000331343,0.324722,-0.275228
0.0783336,0.72855,5.59136,0.00224058,-0.000197233,0.32287,-0.27577
0.0790763,0.728522,5.59136,0.00304152,-8.91995e-05,0.316357,-0.280099
0.0798248,0.728548,5.59136,0.00101496,-5.56719e-05,0.321344,-0.27726
0.0805737,0.728554,5.59136,0.000911122,-3.33202e-05,0.320673,-0.278025
0.0813543,0.728583,5.59136,-0.00167982,-1.09684e-05,0.317935,-0.283061
0.0820836,0.728609,5.59136,-0.00379345,1.13833e-05,0.31986,-0.279674
0.082833,0.728615,5.59136,-0.00387541,3.37351e-05,0.315675,-0.284311
0.0835832,0.728569,5.59136,0.00100845,5.60868e-05,0.317854,-0.281072
0.0843321,0.728556,5.59136,0.00216841,7.84386e-05,0.316938,-0.281788
0.0850794,0.728553,5.59125,0.00229646,-0.00653023,0.311189,-0.278911
0.0858299,0.728629,5.59134,-0.00343862,0.00109172,0.316306,-0.283207
0.0865792,0.728499,5.59122,0.00508252,-0.0075286,0.313645,-0.282178
0.0873255,0.728558,5.59127,-0.000350354,-0.000543685,0.313583,-0.290376
0.088078,0.728573,5.59129,-0.00117411,0.00108054,0.313232,-0.284701
0.0888317,0.72848,5.59132,0.00669976,0.00325984,0.311386,-0.285574
0.0895797,0.728488,5.59117,0.00440964,-0.00830719,0.308221,-0.282082
0.0903379,0.728571,5.59133,-0.00278809,0.00477231,0.311042,-0.287427
0.0910802,0.728591,5.59123,-0.00362069,-0.00365058,0.307088,-0.285467
0.0918338,0.728439,5.59116,0.00853586,-0.00744292,0.307471,-0.286499
0.0925783,0.728528,5.59108,-0.00142463,-0.0110192,0.30765,-0.286455
0.0933448,0.728375,5.59116,0.00997289,-0.0014452,0.292917,-0.295463
0.0940795,0.728521,5.59103,-0.00220834,-0.0102257,0.305936,-0.287319
0.0948345,0.728573,5.5911,-0.00482676,-0.00186989,0.305997,-0.289038
0.0955838,0.728643,5.59104,-0.00784704,-0.00454465,0.305871,-0.290671
0.0963372,0.728655,5.59101,-0.00603561,-0.00591928,0.305299,-0.289701
0.0970854,0.728537,5.59097,0.0015258,-0.0068059,0.302982,-0.289614
0.0978648,0.728533,5.59087,0.002696,-0.0125987,0.297008,-0.287226
0.0985828,0.728626,5.59091,-0.00422978,-0.00526363,0.302431,-0.290551
0.0993299,0.728551,5.59096,0.00336516,-4.07693e-05,0.30089,-0.291792
0.100083,0.728627,5.59091,-0.00263629,-0.00309923,0.30115,-0.293793
0.100831,0.728472,5.59097,0.0103207,0.00121093,0.298405,-0.293147
0.101582,0.72853,5.59098,0.00376749,0.00162444,0.298028,-0.299137
0.10233,0.728576,5.59084,-0.000803442,-0.00837424,0.297898,-0.293375
0.103082,0.728576,5.5907,-0.000476547,-0.0157205,0.296786,-0.292327
0.103834,0.728636,5.59088,-0.00425958,0.00124073,0.298001,-0.309834
0.104582,0.728523,5.59069,0.00491721,-0.0130718,0.294597,-0.293557
0.105343,0.728621,5.59068,-0.00307401,-0.00820661,0.295034,-0.294415
0.106081,0.728531,5.59059,0.00372418,-0.0114253,0.283397,-0.291813
0.106834,0.728486,5.59048,0.0060958,-0.0162383,0.291356,-0.293065
0.107591,0.72852,5.59049,0.003313,-0.0126099,0.291043,-0.294043
0.10833,0.728623,5.59056,-0.00452268,-0.00368783,0.294471,-0.304704
0.109082,0.72861,5.59055,-0.00288262,-0.00276023,0.290828,-0.296504
0.109833,0.728643,5.59058,-0.00410498,0.000585079,0.290589,-0.297809
0.110585,0.728572,5.59053,0.00244734,-0.00295395,0.280582,-0.29821
0.111329,0.728454,5.5904,0.00933959,-0.0109223,0.286275,-0.296544
0.112079,0.728546,5.59039,0.00034488,-0.00781172,0.288034,-0.301188
0.11283,0.728507,5.5904,0.00299263,-0.0042578,0.285434,-0.298144
0.113593,0.728624,5.59031,-0.00556669,-0.00952908,0.285905,-0.298095
0.114332,0.728649,5.5903,-0.00540324,-0.00772604,0.283036,-0.302169
0.115081,0.728508,5.5902,0.00655215,-0.0114886,0.282699,-0.297974
0.115829,0.72854,5.59019,0.00294467,-0.00881383,0.282317,-0.298607
0.116584,0.728565,5.59019,0.000379339,-0.00574046,0.279496,-0.303688
0.117345,0.728633,5.5901,-0.00415154,-0.0111384,0.281746,-0.299271
0.118083,0.728587,5.59014,0.000268512,-0.00417212,0.280531,-0.300399
0.11883,0.728575,5.5902,0.00101357,0.000670759,0.277685,-0.305196
0.119579,0.728633,5.59021,-0.00311219,0.00133014,0.279782,-0.302851
0.12033,0.728617,5.59008,-0.00198156,-0.00851953,0.278492,-0.301881
0.121084,0.728642,5.58997,-0.00300741,-0.0138206,0.27472,-0.299438
0.121841,0.728549,5.59007,0.0033782,-0.00179538,0.276131,-0.303204
0.122585,0.728597,5.59003,-0.00179902,-0.00400448,0.274536,-0.304913
0.123332,0.728611,5.59004,-0.00306655,-0.00274533,0.275335,-0.304451
0.124086,0.728583,5.58997,-0.000212515,-0.00558401,0.274067,-0.304296
0.124836,0.728575,5.58983,0.00044267,-0.0131985,0.267585,-0.298648
0.125585,0.728525,5.58983,0.00320264,-0.009693,0.271484,-0.303868
0.126334,0.728624,5.5898,-0.00428565,-0.00926087,0.271881,-0.304422
0.127084,0.728648,5.58981,-0.00445748,-0.00559518,0.26906,-0.309955
0.127832,0.72854,5.58989,0.00364921,0.00227636,0.269575,-0.306886
0.128582,0.728625,5.58984,-0.00304048,-0.002004,0.269744,-0.307167
0.129345,0.728646,5.58978,-0.00341487,-0.00496561,0.265969,-0.30774
0.130086,0.728551,5.58978,0.00519428,-0.00189224,0.26719,-0.307825
0.130834,0.728525,5.58974,0.00453956,-0.00461543,0.26601,-0.307989
0.131584,0.728526,5.58971,0.00439148,-0.00630671,0.261241,-0.310649
0.132336,0.728527,5.58976,0.004303,-0.00112484,0.264563,-0.30968
0.133085,0.728575,5.58972,-0.000626489,-0.00444034,0.263046,-0.312252
0.133831,0.728636,5.58976,-0.00440486,-5.56771e-05,0.264444,-0.311502
0.134583,0.728553,5.58963,0.00384153,-0.00957752,0.262311,-0.310352
0.135333,0.728626,5.5896,-0.00218133,-0.00910441,0.262609,-0.313557
0.136084,0.728595,5.58966,0.0001195,-0.000301546,0.261435,-0.312407
0.136848,0.728599,5.58962,-0.000863045,-0.00386665,0.260606,-0.312614
0.137583,0.728638,5.58969,-0.0031555,0.002593,0.25951,-0.322713
0.138343,0.728647,5.58947,-0.00266329,-0.0126136,0.259343,-0.312411
0.139092,0.728646,5.58942,-0.00178971,-0.0117084,0.258466,-0.312551
0.139838,0.728644,5.58946,-0.00109681,-0.00628809,0.254086,-0.319606
0.140584,0.728643,5.58947,-0.00065862,-0.00414977,0.257059,-0.314638
0.141343,0.728517,5.58944,0.00822247,-0.00488365,0.254641,-0.314681
0.142088,0.728615,5.58943,-0.000803906,-0.00361705,0.256896,-0.31981
0.142835,0.72864,5.58932,-0.00220182,-0.0096632,0.254396,-0.315027
0.143584,0.728645,5.58941,-0.0018088,-0.000506437,0.250966,-0.326141
0.14434,0.728597,5.58924,0.00151602,-0.0121033,0.252157,-0.315463
0.145083,0.728586,5.58929,0.00132277,-0.00524128,0.251392,-0.316729
0.145833,0.728519,5.58936,0.00521477,0.000938976,0.242705,-0.325604
0.146582,0.728483,5.58927,0.00650931,-0.00433231,0.24857,-0.317798
0.147339,0.728614,5.5892,-0.00414456,-0.00951046,0.249262,-0.317928
0.148086,0.728521,5.58919,0.00371767,-0.00638495,0.242687,-0.319663
0.148832,0.728623,5.58906,-0.00414456,-0.0128185,0.247527,-0.317697
0.149588,0.728647,5.58913,-0.00433548,-0.00245849,0.247254,-0.319436
0.150336,0.728649,5.58906,-0.00312662,-0.00631044,0.242241,-0.319025
0.151085,0.728647,5.58905,-0.00196061,-0.00509227,0.245552,-0.319879
0.151837,0.728645,5.58909,-0.00118435,-0.0016948,0.244865,-0.321103
0.152581,0.728643,5.58886,-0.000702856,-0.0171436,0.238175,-0.309598
0.153344,0.728642,5.58895,-0.000402505,-0.00566969,0.242984,-0.32088
0.154086,0.728642,5.58894,-0.000232538,-0.00371391,0.23833,-0.324819
0.154835,0.728641,5.5888,-0.000136146,-0.0119766,0.241109,-0.32051
0.155585,0.72858,5.58897,0.00393001,0.00309219,0.240011,-0.323182
0.156338,0.728591,5.58893,0.00125292,-0.00067035,0.235821,-0.325375
0.157088,0.728573,5.58888,0.00208273,-0.00302473,0.238206,-0.323634
0.157834,0.72857,5.58879,0.00162918,-0.00702942,0.23718,-0.323151
0.158583,0.728635,5.58877,-0.00302604,-0.00587086,0.237002,-0.326908
0.159462,0.728598,5.58867,1.70564e-05,-0.00992397,0.235618,-0.323447
0.160208,0.728493,5.58873,0.00782899,-0.00215302,0.233712,-0.324689
0.16096,0.728613,5.58868,-0.00254129,-0.00516678,0.237028,-0.326345
0.161708,0.728643,5.58867,-0.00367564,-0.00420193,0.233919,-0.325712
0.16246,0.728648,5.58854,-0.0027988,-0.0111049,0.228558,-0.32173
0.163213,0.728646,5.58852,-0.00180694,-0.00935773,0.232088,-0.325383
0.163956,0.728645,5.5886,-0.0011131,-0.000849165,0.231522,-0.3271
0.164704,0.728643,5.58856,-0.000660946,-0.00262985,0.226493,-0.329153
0.165457,0.728642,5.58839,-0.000383878,-0.0142863,0.229468,-0.326007
0.166211,0.728642,5.58851,-0.000225553,-0.00115091,0.22902,-0.328322
0.166958,0.728641,5.58839,-0.000130558,-0.0103896,0.22329,-0.323994
0.16771,0.728641,5.58839,-7.74728e-05,-0.00717471,0.227205,-0.32827
0.168459,0.728603,5.58841,0.00173209,-0.00317747,0.226034,-0.329198
0.169213,0.728452,5.58833,0.011287,-0.00867227,0.210098,-0.326487
0.169961,0.728603,5.58831,-0.00223116,-0.00805387,0.224277,-0.329395
0.170707,0.728642,5.58838,-0.00400719,0.000313128,0.224181,-0.331072
0.171458,0.728648,5.5883,-0.00314711,-0.00468249,0.219348,-0.330443
0.172212,0.728647,5.58835,-0.0020393,-0.000189786,0.22266,-0.332214
0.172959,0.728645,5.58822,-0.0012542,-0.00891442,0.21684,-0.327976
0.173706,0.728643,5.58827,-0.000752682,-0.00275651,0.220936,-0.332758
0.174456,0.728642,5.58822,-0.00043743,-0.0048911,0.220061,-0.332939
0.175209,0.728642,5.58799,-0.000257684,-0.0185331,0.216025,-0.325927
0.175956,0.728641,5.58817,-0.000152445,-0.000830538,0.218413,-0.333757
0.176708,0.728641,5.58801,-8.72524e-05,-0.012405,0.217259,-0.332494
0.177465,0.728641,5.58793,-5.23278e-05,-0.014737,0.211849,-0.331274
0.178208,0.728641,5.58809,-3.18387e-05,0.0015313,0.215944,-0.334953
0.178963,0.728641,5.58793,-1.78688e-05,-0.00922734,0.214796,-0.333741
0.179709,0.728641,5.58789,-8.55559e-06,-0.00853071,0.209914,-0.335835
0.180463,0.728641,5.58789,-5.76163e-06,-0.00583733,0.213205,-0.334788
0.181217,0.72858,5.5879,0.00400498,-0.00368784,0.211699,-0.335443
0.181961,0.728628,5.5879,-0.000407627,-0.00219399,0.210564,-0.340759
0.18271,0.72864,5.58784,-0.00110053,-0.00534559,0.210829,-0.33642
0.18346,0.728643,5.5878,-0.00088819,-0.00800545,0.206003,-0.337856
0.184209,0.728643,5.58768,-0.00059622,-0.0141261,0.208951,-0.33588
0.184966,0.728642,5.58765,-0.000372703,-0.0125801,0.208115,-0.336295
0.18571,0.728642,5.58773,-0.000217638,-0.00417958,0.204211,-0.346226
0.186462,0.728612,5.58768,0.000835223,-0.00705922,0.206312,-0.338062
0.18721,0.728637,5.58766,-0.00104884,-0.0070555,0.205836,-0.338681
0.187958,0.728581,5.58762,0.00294793,-0.00615398,0.197,-0.339794
0.188711,0.72863,5.58752,-0.00116805,-0.0105684,0.203901,-0.338413
0.18946,0.728642,5.58751,-0.00158994,-0.00837425,0.203253,-0.338953
0.190211,0.728644,5.58751,-0.00118109,-0.00544617,0.198821,-0.3438
0.190957,0.728643,5.58748,-0.000765255,-0.00433231,0.201716,-0.34019
0.191708,0.728594,5.58734,0.00232441,-0.0123156,0.199994,-0.33903
0.19246,0.728632,5.5874,-0.000951054,-0.00384803,0.198585,-0.347822
0.193212,0.728642,5.58736,-0.00124442,-0.005774,0.199144,-0.340917
0.194006,0.728643,5.58735,-0.000950588,-0.00342707,0.19431,-0.345186
0.194709,0.728643,5.58723,-0.000604602,-0.00967438,0.197332,-0.340783
0.19546,0.728642,5.58713,-0.000368512,-0.0129787,0.196323,-0.340298
0.196212,0.728642,5.58712,-0.000219966,-0.00972281,0.191554,-0.343861
0.196958,0.728641,5.58715,-0.000129162,-0.00534187,0.194865,-0.342027
0.197714,0.728641,5.58713,-7.65419e-05,-0.00479425,0.194058,-0.342555
0.198463,0.728641,5.58713,-4.58083e-05,-0.00331158,0.189465,-0.347073
0.199211,0.728641,5.58701,-2.71818e-05,-0.0104828,0.192251,-0.342503
0.199961,0.728641,5.58706,-1.3212e-05,-0.00320355,0.191634,-0.343921
0.200712,0.728641,5.5871,-7.62404e-06,0.00114014,0.187369,-0.351087
0.201466,0.728641,5.58697,-4.83007e-06,-0.00791232,0.189889,-0.344228
0.202211,0.728641,5.58681,-2.0361e-06,-0.0158882,0.188756,-0.34303
0.202963,0.728641,5.58681,7.57864e-07,-0.0101698,0.184153,-0.347595
0.203714,0.728641,5.58674,3.55183e-06,-0.0111868,0.187086,-0.343698
0.20446,0.728641,5.58668,6.3458e-06,-0.012066,0.184039,-0.343518
0.205212,0.728641,5.58665,9.13977e-06,-0.0103189,0.185359,-0.344045
0.205962,0.728641,5.58673,1.19337e-05,-0.00193323,0.184803,-0.345767
0.206714,0.728641,5.58653,1.47277e-05,-0.0158286,0.178437,-0.336499
0.207459,0.728641,5.5865,1.33307e-05,-0.0136269,0.182738,-0.344427
0.208213,0.72867,5.58646,-0.000967818,-0.0107398,0.182236,-0.344693
0.20896,0.728645,5.58636,0.000959089,-0.0135599,0.175066,-0.342294
0.209709,0.728735,5.58641,-0.00660698,-0.00603104,0.181435,-0.345744
0.210459,0.728661,5.58639,0.000363974,-0.00488738,0.179695,-0.346011
0.211212,0.728642,5.5864,0.0014946,-0.00356118,0.173841,-0.351149
0.211958,0.728638,5.58637,0.00125758,-0.00408644,0.17787,-0.347249
0.212706,0.728638,5.58637,0.000854781,-0.00297258,0.177114,-0.347962
0.213464,0.728639,5.58621,0.000522764,-0.0135524,0.171166,-0.341743
0.21421,0.72864,5.58624,0.000314614,-0.00687296,0.175304,-0.347849
0.214959,0.72864,5.58622,0.000180969,-0.00667552,0.170571,-0.350962
0.215709,0.72864,5.58629,9.9944e-05,5.98051e-05,0.173942,-0.349975
0.216465,0.728641,5.58626,5.89658e-05,-0.00136698,0.17312,-0.350397
0.217213,0.728641,5.58614,3.47514e-05,-0.0103487,0.167472,-0.346552
0.21796,0.728641,5.58617,2.03159e-05,-0.00490601,0.1714,-0.350744
0.21871,0.728641,5.58616,9.14e-06,-0.00277142,0.170617,-0.351327
0.219464,0.728641,5.58614,6.34603e-06,-0.00248084,0.165825,-0.354537
0.220215,0.728641,5.58604,3.55206e-06,-0.00880266,0.168817,-0.351353
0.220963,0.728641,5.58606,7.58097e-07,-0.00403801,0.168119,-0.352351
0.221715,0.728641,5.58599,-2.03587e-06,-0.00709648,0.162916,-0.352242
0.222463,0.728641,5.58598,-4.82984e-06,-0.00555048,0.166422,-0.352868
0.223213,0.728641,5.58588,-7.62381e-06,-0.00938753,0.160973,-0.35067
0.22396,0.728641,5.58596,-1.04178e-05,-0.000968376,0.164889,-0.354186
0.224713,0.728641,5.58595,-1.32117e-05,-0.000912497,0.164099,-0.354755
0.225467,0.728641,5.58594,-1.46087e-05,-0.000994454,0.159378,-0.358534
0.226209,0.728641,5.58591,-1.18148e-05,-0.00323708,0.162499,-0.355733
0.226959,0.728641,5.58581,-9.02079e-06,-0.00797937,0.161517,-0.35532
0.227711,0.728641,5.58581,-6.22682e-06,-0.00520031,0.156846,-0.359388
0.228461,0.728641,5.58575,-3.43286e-06,-0.00660474,0.159852,-0.356005
0.229212,0.728641,5.58575,-6.38888e-07,-0.00401194,0.159092,-0.356714
0.22996,0.728641,5.58571,2.15508e-06,-0.00375489,0.154184,-0.358685
0.230714,0.728641,5.58561,4.94905e-06,-0.0089852,0.15725,-0.356518
0.231461,0.728641,5.58559,7.74302e-06,-0.00726784,0.156457,-0.357033
0.232216,0.728641,5.58556,1.0537e-05,-0.00656004,0.153564,-0.358244
0.232969,0.728641,5.58546,1.3331e-05,-0.0115072,0.154614,-0.356866
0.233717,0.728641,5.58551,1.47279e-05,-0.00424291,0.150529,-0.36532
0.234466,0.728641,5.58534,1.1934e-05,-0.0127217,0.152824,-0.356896
0.235212,0.728641,5.58521,9.14e-06,-0.0171138,0.151752,-0.356015
0.235964,0.728641,5.58519,6.34603e-06,-0.0127068,0.147,-0.359411
0.236717,0.728641,5.5852,3.55206e-06,-0.00827367,0.150217,-0.357371
0.237463,0.728641,5.58516,7.58097e-07,-0.00772605,0.149374,-0.357628
0.238212,0.728641,5.58502,-2.03587e-06,-0.0149084,0.143531,-0.35232
0.238959,0.728641,5.58497,-4.82984e-06,-0.0125987,0.147402,-0.356746
0.239704,0.728641,5.58486,-7.62381e-06,-0.0166519,0.14638,-0.356108
0.240458,0.728641,5.58481,-1.04178e-05,-0.0142267,0.141358,-0.357514
0.241215,0.728701,5.58484,-0.00398949,-0.00863503,0.14558,-0.357567
0.241961,0.728654,5.58463,0.000400761,-0.0202803,0.143717,-0.35556
0.242707,0.728641,5.58455,0.00108109,-0.0208912,0.13758,-0.354502
0.243461,0.728639,5.58451,0.000876667,-0.0183804,0.141722,-0.355474
0.24421,0.728639,5.58448,0.000591217,-0.0148041,0.136868,-0.357916
0.244959,0.72864,5.58443,0.00036444,-0.0129675,0.14004,-0.356025
0.245713,0.72864,5.58427,0.000216825,-0.019267,0.13888,-0.354717
0.246459,0.72864,5.58415,0.000129281,-0.0209993,0.13335,-0.351434
0.247213,0.728641,5.58411,7.61953e-05,-0.0173261,0.136984,-0.35421
0.247963,0.728641,5.58405,4.4996e-05,-0.0156125,0.136085,-0.354216
0.248711,0.728641,5.58383,2.68352e-05,-0.025749,0.12964,-0.343822
0.249463,0.728702,5.58391,-0.00402814,-0.0138095,0.135011,-0.354153
0.250211,0.728654,5.58389,0.000429632,-0.00967066,0.133601,-0.354511
0.250958,0.728641,5.5838,0.00109041,-0.0127291,0.127391,-0.352659
0.25171,0.728639,5.58368,0.000899019,-0.0163613,0.1314,-0.353357
0.252464,0.728735,5.58366,-0.00703306,-0.0121927,0.131802,-0.354136
0.253211,0.728662,5.58362,-1.50747e-05,-0.0108031,0.121746,-0.354925
0.253962,0.728643,5.58351,0.00126875,-0.0135077,0.128777,-0.35352
0.254708,0.728735,5.58346,-0.00651664,-0.0111682,0.130155,-0.355193
0.255461,0.728661,5.5834,0.000378409,-0.0120139,0.127232,-0.353677
0.256208,0.728642,5.58329,0.00152952,-0.0150686,0.125976,-0.353052
0.25696,0.728782,5.58328,-0.00908523,-0.0110602,0.131053,-0.357996
0.257709,0.728671,5.58322,0.00112533,-0.0112614,0.124657,-0.353749
0.258463,0.728639,5.58305,0.00266248,-0.0170542,0.123068,-0.352212
0.259338,0.728636,5.5829,0.00201893,-0.0208875,0.116235,-0.347518
0.260087,0.728637,5.58289,0.00131206,-0.0152996,0.121011,-0.351816
