Elapsed Time,Motor0 Position,Motor1 Position,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
1.67e-07,0,0,0,0,0,0
0.0002842,0,0,0,0,0,0
0.000458086,0.351136,0.366128,-0.00188478,-0.0048463,-0.00983406,0
0.00204267,0.351201,0.366209,0.0284582,0.0321607,-0.0468818,0.885512
0.00351076,0.35143,0.366533,0.0973896,0.144154,0.799356,0.880816
0.00478209,0.351751,0.367188,0.178153,0.315085,0.939071,0.608381
0.0061422,0.352522,0.368002,0.380651,0.45801,0.885631,0.205461
0.00751149,0.353533,0.368846,0.591505,0.563663,0.884241,0.050669
0.00877806,0.354859,0.369833,0.782417,0.647016,0.905278,-0.000661401
0.0101461,0.356246,0.370928,0.896699,0.726559,0.877707,-0.173895
0.0115123,0.357537,0.372071,0.960141,0.81727,0.707079,-0.496916
0.0127852,0.358924,0.373277,0.98463,0.846886,0.509497,-0.79915
0.014139,0.36028,0.37412,1.02919,0.761327,0.272362,-0.910491
0.0154156,0.361714,0.374722,1.03536,0.590113,0.0963975,-0.880888
0.0167931,0.362946,0.375021,0.961735,0.398413,-0.0287467,-0.846452
0.0181383,0.363918,0.374995,0.872602,0.192859,-0.0534587,-0.770387
0.0194018,0.364854,0.374672,0.77195,-0.0316159,-0.0540862,-0.611268
0.0207737,0.365646,0.374098,0.666009,-0.232443,-0.325276,-0.445158
0.0221438,0.366169,0.373371,0.516569,-0.38582,-0.346104,-0.327933
0.0235133,0.366481,0.372513,0.38768,-0.50953,-0.2804,-0.20385
0.0248973,0.366687,0.371441,0.248753,-0.649668,-0.183621,-0.129312
0.0262716,0.366848,0.370196,0.181432,-0.784203,-0.247044,-0.0116175
0.0276399,0.36697,0.369027,0.139878,-0.856131,-0.242056,0.0133485
0.0288979,0.36703,0.367738,0.0900938,-0.897627,-0.347561,0.109346
0.0302714,0.366973,0.36645,0.0209426,-0.917982,-0.280561,0.33783
0.0316421,0.366839,0.365311,-0.0403072,-0.870868,-0.274402,0.437866
0.0330184,0.366573,0.364273,-0.113834,-0.809643,-0.238946,0.392044
0.0343949,0.366296,0.363306,-0.158263,-0.756449,-0.190059,0.446864
0.0357651,0.366115,0.362426,-0.152505,-0.73029,-0.18681,0.389037
0.0370168,0.365913,0.361564,-0.157446,-0.675841,-0.294495,0.424138
0.0383992,0.365701,0.360753,-0.148916,-0.631283,-0.246475,0.46395
0.0397642,0.365405,0.36014,-0.190016,-0.559184,-0.279217,0.490755
0.0410334,0.365022,0.35961,-0.237658,-0.468559,-0.239703,0.328084
0.0424192,0.364551,0.359158,-0.291706,-0.395871,-0.178063,0.348775
0.0437683,0.364113,0.358708,-0.302659,-0.359564,-0.11629,0.270204
0.0451381,0.363784,0.358322,-0.282052,-0.33342,-0.149516,0.282305
0.0464041,0.363427,0.357945,-0.26913,-0.302634,-0.250179,0.236859
0.0477624,0.363143,0.357676,-0.24885,-0.257525,-0.227927,0.252315
0.0490199,0.36282,0.357459,-0.244737,-0.20613,-0.308174,0.139132
0.0503895,0.362516,0.357375,-0.245347,-0.138624,-0.288814,0.0896684
0.0516405,0.362218,0.357248,-0.241189,-0.118772,-0.300234,0.040375
0.0528959,0.361848,0.357152,-0.2594,-0.0919205,-0.303184,0.0246848
0.0542638,0.361448,0.357056,-0.287502,-0.0865561,-0.27555,0.00780255
0.0555137,0.361114,0.356897,-0.27485,-0.108263,-0.28303,-0.028925
0.0567651,0.360715,0.356679,-0.283451,-0.135499,-0.31938,-0.0109206
0.0582805,0.360265,0.356427,-0.293014,-0.153846,-0.265009,-0.0490357
0.0596407,0.359833,0.356227,-0.31863,-0.158,-0.298438,-0.0374259
0.0608986,0.359372,0.356054,-0.328089,-0.142365,-0.290905,-0.0926254
0.0622631,0.358909,0.355868,-0.347718,-0.145315,-0.255929,-0.123538
0.063523,0.358488,0.355637,-0.325788,-0.158469,-0.254173,-0.159949
0.0648876,0.3581,0.355382,-0.318735,-0.171489,-0.283364,-0.158242
0.0663091,0.357638,0.355069,-0.313402,-0.199313,-0.334427,-0.172639
0.0676395,0.357268,0.354755,-0.304569,-0.213108,-0.277308,-0.155188
0.0690117,0.356843,0.354473,-0.306582,-0.219616,-0.340867,-0.144597
0.0702716,0.356432,0.354173,-0.301863,-0.216099,-0.309369,-0.217389
0.0716345,0.35609,0.353872,-0.28796,-0.228248,-0.289705,-0.21097
0.0728981,0.355805,0.353532,-0.24682,-0.237877,-0.365418,-0.21309
0.0742693,0.35552,0.353205,-0.228617,-0.23784,-0.419644,-0.198439
0.0756484,0.355241,0.352869,-0.219618,-0.241849,-0.460352,-0.243986
0.0770125,0.354958,0.35258,-0.224459,-0.23819,-0.471517,-0.266113
0.0782632,0.354624,0.352287,-0.245682,-0.236093,-0.464983,-0.279879
0.0795137,0.354292,0.351939,-0.254806,-0.256761,-0.437101,-0.280714
0.0807721,0.35395,0.35156,-0.253303,-0.267471,-0.435202,-0.244962
0.0821463,0.353634,0.35117,-0.241537,-0.27373,-0.459515,-0.248483
0.0835176,0.353355,0.350812,-0.233611,-0.279835,-0.47526,-0.261653
0.0848024,0.353015,0.350468,-0.23855,-0.263831,-0.536252,-0.298266
0.0861392,0.352656,0.350109,-0.261845,-0.275965,-0.48269,-0.294303
0.0873967,0.352275,0.349742,-0.269127,-0.271453,-0.487107,-0.28945
0.0887622,0.351927,0.349376,-0.27252,-0.280826,-0.474334,-0.271098
0.090024,0.351574,0.348977,-0.264546,-0.283233,-0.515378,-0.30783
0.0913865,0.351275,0.34861,-0.253569,-0.287442,-0.509847,-0.261667
0.0926371,0.350968,0.348256,-0.249855,-0.28495,-0.555207,-0.301406
0.0938873,0.350607,0.347923,-0.269254,-0.27576,-0.545539,-0.309281
0.0951848,0.350185,0.347527,-0.291825,-0.281884,-0.52704,-0.33575
0.0965654,0.349766,0.347108,-0.299899,-0.293433,-0.493621,-0.278947
0.0979149,0.349402,0.346681,-0.280985,-0.302288,-0.518485,-0.288224
0.0992828,0.34905,0.346254,-0.269028,-0.30602,-0.542322,-0.296781
0.100668,0.348688,0.345876,-0.265084,-0.292077,-0.560069,-0.307606
0.102154,0.34827,0.34547,-0.273331,-0.278789,-0.582524,-0.354048
0.103546,0.347872,0.345075,-0.285095,-0.284973,-0.542935,-0.355974
0.10491,0.347448,0.344674,-0.297085,-0.288195,-0.563781,-0.347257
0.106778,0.346902,0.344103,-0.292578,-0.297136,-0.532673,-0.35871
0.108163,0.346491,0.343668,-0.297602,-0.291481,-0.577513,-0.33873
0.109661,0.346068,0.343242,-0.29004,-0.299468,-0.557054,-0.327368
0.111073,0.345627,0.342848,-0.305426,-0.29309,-0.5605,-0.371751
0.112436,0.345199,0.342449,-0.307132,-0.289272,-0.557029,-0.37217
0.113804,0.344731,0.342009,-0.32142,-0.30557,-0.568258,-0.376044
0.115298,0.34424,0.341518,-0.322491,-0.319305,-0.543762,-0.34759
0.116819,0.343728,0.341039,-0.333389,-0.318511,-0.537464,-0.342469
0.118269,0.343236,0.340557,-0.347879,-0.321562,-0.535002,-0.328008
0.119638,0.342806,0.340191,-0.330522,-0.306672,-0.523858,-0.313699
0.120917,0.342328,0.339786,-0.338989,-0.301099,-0.551463,-0.388157
0.122268,0.341897,0.339401,-0.34021,-0.306095,-0.49079,-0.344235
0.123525,0.341439,0.338934,-0.334419,-0.322792,-0.543777,-0.36948
0.124905,0.340974,0.338503,-0.334603,-0.318422,-0.474942,-0.29666
0.126268,0.340564,0.338117,-0.330046,-0.313143,-0.520919,-0.35336
0.127525,0.340102,0.33769,-0.332097,-0.311023,-0.53987,-0.368823
