Elapsed Time,Motor 0 Position,Motor 1 Position,Motor 0 Velocity,Motor 1 Velocity,Motor 0 Torque,Motor 1 Torque
0.04781821699998545,0.3314302861690521,0.34039244055747986,-1.2970985174179077,-1.2511861324310303,-0.9611796140670776,-0.8939879536628723
0.04957378200015228,0.3291245698928833,0.338318794965744,-1.3116368055343628,-1.2160121202468872,-0.8949483633041382,-0.8976350426673889
0.05132025400007478,0.3267928957939148,0.33615097403526306,-1.3266651630401611,-1.2322505712509155,-0.9098697900772095,-0.9302976131439209
0.053069134999987,0.32436448335647583,0.33390259742736816,-1.3689250946044922,-1.263297200202942,-0.9222673773765564,-0.9064789414405823
0.05482579199997417,0.3217812180519104,0.3316287696361542,-1.4328886270523071,-1.2822328805923462,-0.8807939291000366,-0.8988921046257019
0.05657035800004451,0.3191680312156677,0.32932743430137634,-1.4680553674697876,-1.3006619215011597,-0.9332211017608643,-0.9216001629829407
0.058324181999978464,0.31670814752578735,0.3270273506641388,-1.430094599723816,-1.3097740411758423,-0.9407975077629089,-0.9544847011566162
0.06007248800005982,0.31433188915252686,0.3248061537742615,-1.3889521360397339,-1.2860360145568848,-0.9127464294433594,-0.8955016732215881
0.06182423900008871,0.31195539236068726,0.32257798314094543,-1.3695729970932007,-1.2816251516342163,-0.9231489300727844,-0.9069178104400635
0.06356986000037068,0.3096199035644531,0.3202548921108246,-1.3510878086090088,-1.3120383024215698,-0.9318199753761292,-0.9278390407562256
0.06534820200022295,0.30721163749694824,0.3178461492061615,-1.3638505935668945,-1.3511836528778076,-0.9392158389091492,-0.9086120128631592
0.06707082399998399,0.3048403859138489,0.3154667913913727,-1.3552896976470947,-1.3537838459014893,-0.9217754006385803,-0.9330125451087952
0.06882138900027712,0.30260735750198364,0.31311747431755066,-1.3063243627548218,-1.3477526903152466,-0.936172366142273,-0.94330894947052
0.07057271300027423,0.300467312335968,0.3107936382293701,-1.256621241569519,-1.3368709087371826,-0.952098548412323,-0.9397041201591492
0.0723243160000493,0.29834532737731934,0.30839356780052185,-1.2312370538711548,-1.3590811491012573,-0.8730175495147705,-0.8722749352455139
0.07407760300020527,0.29614150524139404,0.3059645891189575,-1.2487159967422485,-1.375546932220459,-0.8992732167243958,-0.9340119361877441
0.07582170500018037,0.29394787549972534,0.3035252094268799,-1.2512940168380737,-1.3842602968215942,-0.902694821357727,-0.9402240514755249
0.07757649300037883,0.2917291522026062,0.3010825216770172,-1.2626041173934937,-1.3895986080169678,-0.936285674571991,-0.902235746383667
0.07932209500040699,0.28955549001693726,0.298709511756897,-1.2502881288528442,-1.3698357343673706,-0.9082522988319397,-0.9393911361694336
0.08107393800037244,0.2874264121055603,0.2963794767856598,-1.229746699333191,-1.3435983657836914,-0.9093741774559021,-0.9209522008895874
0.08281959600026312,0.2853086590766907,0.29409459233283997,-1.2176318168640137,-1.3204646110534668,-0.9445452094078064,-0.8993627429008484
0.08456969899998512,0.28321290016174316,0.29181599617004395,-1.2078266143798828,-1.3054628372192383,-0.9132823944091797,-0.9025368690490723
0.08632393000016236,0.2810933589935303,0.2895609140396118,-1.2103372812271118,-1.2928342819213867,-0.9207847118377686,-0.9535602927207947
0.08806927400019049,0.2790437340736389,0.287366658449173,-1.187888503074646,-1.2691411972045898,-0.9154707789421082,-0.9498236179351807
0.08981702400024005,0.27700841426849365,0.28525155782699585,-1.172927737236023,-1.2349355220794678,-0.9182912707328796,-0.8902304768562317
0.0915675710002688,0.2750283479690552,0.2831892669200897,-1.1502926349639893,-1.2044105529785156,-0.9005706310272217,-0.9188662171363831
0.09335733900024934,0.2730749845504761,0.2811748683452606,-1.127873420715332,-1.1734346151351929,-0.9103426933288574,-0.9342413544654846
0.09507035000024189,0.271065354347229,0.279160737991333,-1.1426032781600952,-1.1600831747055054,-0.9077504277229309,-0.931488573551178
0.09681774800037601,0.2690522074699402,0.2771952450275421,-1.148056983947754,-1.1375750303268433,-0.925035834312439,-0.8835970759391785
0.09857073900002433,0.26699572801589966,0.27525684237480164,-1.1657298803329468,-1.1164265871047974,-0.8897006511688232,-0.9245103001594543
0.1003167490002852,0.2649994492530823,0.27337849140167236,-1.1478630304336548,-1.0909605026245117,-0.9069270491600037,-0.9315659999847412
0.10206970300032481,0.2630540132522583,0.2715034484863281,-1.1228958368301392,-1.0764470100402832,-0.9354982376098633,-0.941969096660614
0.10381941700006792,0.2611094117164612,0.26964274048805237,-1.1149535179138184,-1.068467378616333,-0.922118067741394,-0.903178334236145
0.10557616699998107,0.2591673731803894,0.2678014636039734,-1.1126586198806763,-1.0581333637237549,-0.90940260887146,-0.9042908549308777
0.10740387900023052,0.25709956884384155,0.26584839820861816,-1.1039565801620483,-1.0474157333374023,-0.9103422164916992,-0.9384570717811584
0.10938727400025527,0.25496572256088257,0.2637864351272583,-1.0798238515853882,-1.0385271310806274,-0.9046584963798523,-0.9441794157028198
0.11120774600021832,0.2531212568283081,0.2620345950126648,-1.062046766281128,-1.0198746919631958,-0.9440056681632996,-0.8971694707870483
0.11295245900009832,0.2512832283973694,0.260295569896698,-1.0551029443740845,-1.0072495937347412,-0.9100216627120972,-0.9126353859901428
0.11470576500005336,0.24946796894073486,0.25857752561569214,-1.0428394079208374,-0.9952577948570251,-0.8996161222457886,-0.9146814942359924
0.1164474600000176,0.24766778945922852,0.2568076550960541,-1.0302255153656006,-1.0053050518035889,-0.9167913198471069,-0.9133666157722473
0.11820065500023702,0.24587953090667725,0.2550392150878906,-1.021411418914795,-1.0074656009674072,-0.9353327751159668,-0.9318671226501465
0.11994735000007495,0.24408948421478271,0.25328370928764343,-1.0203386545181274,-1.0006706714630127,-0.95025235414505,-0.8978463411331177
0.12170598900002005,0.24234652519226074,0.2515174448490143,-1.0028893947601318,-1.0051634311676025,-0.9085575938224792,-0.927992582321167
0.12344875899998442,0.24067240953445435,0.24981474876403809,-0.971038281917572,-0.9866673946380615,-0.9401409029960632,-0.9235667586326599
0.12522830500029158,0.2390548586845398,0.248078852891922,-0.9435605406761169,-0.991016685962677,-0.9325984120368958,-0.9341530203819275
0.12695264800004225,0.23745089769363403,0.24630990624427795,-0.9318780303001404,-1.0024478435516357,-0.933608889579773,-0.9237396121025085
0.12874226900021313,0.23581600189208984,0.24450771510601044,-0.9336289167404175,-1.0172890424728394,-0.9197635650634766,-0.8933164477348328
0.13045179700020526,0.23417598009109497,0.2427423745393753,-0.936124861240387,-1.0098570585250854,-0.9044673442840576,-0.9349547624588013
0.13219652900033907,0.2325425148010254,0.24103815853595734,-0.9312521815299988,-0.9889785647392273,-0.911508321762085,-0.9308325052261353
0.1339448540002195,0.23097127676010132,0.23937350511550903,-0.9132664799690247,-0.9669005870819092,-0.8997578620910645,-0.9407002329826355
0.13570238200009044,0.22942513227462769,0.23772527277469635,-0.8957725167274475,-0.952340304851532,-0.9433077573776245,-0.8985288739204407
0.13746557700005724,0.2279168963432312,0.23607292771339417,-0.8724223971366882,-0.9518168568611145,-0.9191917777061462,-0.9229250550270081
0.13919790199997806,0.22639083862304688,0.23443084955215454,-0.8714165687561035,-0.9458171725273132,-0.8903717398643494,-0.920262336730957
0.14095013400037715,0.22490882873535156,0.23276843130588531,-0.8591231107711792,-0.9460332989692688,-0.9165822267532349,-0.9190695881843567
0.1426997360003952,0.22342753410339355,0.2311292141675949,-0.8530583381652832,-0.9388956427574158,-0.9042080640792847,-0.9393858909606934
0.14444430100002137,0.22194623947143555,0.2295604944229126,-0.8479844927787781,-0.9120791554450989,-0.9250087738037109,-0.9062044024467468
0.14619814400020914,0.22045832872390747,0.22806619107723236,-0.8497726321220398,-0.8747031688690186,-0.9478986859321594,-0.9243738055229187
0.14794502400036436,0.21900629997253418,0.22659601271152496,-0.835862398147583,-0.8539922833442688,-0.9032282829284668,-0.9198122620582581
0.14970009000035134,0.21757209300994873,0.22519704699516296,-0.8246865272521973,-0.8230238556861877,-0.9036113619804382,-0.9260898232460022
0.15144661800013637,0.21614456176757812,0.22377851605415344,-0.8181449174880981,-0.8161730170249939,-0.9261716604232788,-0.9297893047332764
0.1532337200001166,0.21474337577819824,0.22240394353866577,-0.8077811598777771,-0.7957937717437744,-0.9265344738960266,-0.9007525444030762
0.15494806300011987,0.21331661939620972,0.22101910412311554,-0.8110817670822144,-0.792068600654602,-0.9367821216583252,-0.9041497111320496
0.15669709200028592,0.21193033456802368,0.2196722775697708,-0.7979761958122253,-0.7802314758300781,-0.9349144101142883,-0.9295849204063416
0.15844634200038854,0.21056514978408813,0.21837976574897766,-0.7877316474914551,-0.7534708380699158,-0.9116109609603882,-0.9232057332992554
0.160194481000417,0.2092524766921997,0.21707630157470703,-0.7639419436454773,-0.7491625547409058,-0.9136376976966858,-0.9234489798545837
0.16194776900010766,0.20795446634292603,0.21576593816280365,-0.7511641979217529,-0.7468827366828918,-0.8950484395027161,-0.931339681148529
0.1636966860000939,0.20665240287780762,0.21449653804302216,-0.7477071285247803,-0.7333487272262573,-0.9226753115653992,-0.9006030559539795
0.1654538070001763,0.20530766248703003,0.21324902772903442,-0.7611628770828247,-0.719298779964447,-0.9287047386169434,-0.8995099663734436
0.16719313100020372,0.20395958423614502,0.21202166378498077,-0.7666390538215637,-0.7063086032867432,-0.9404948353767395,-0.9274648427963257
0.16894647400022222,0.20261549949645996,0.21078290045261383,-0.7678311467170715,-0.7074745297431946,-0.9238677024841309,-0.9284093379974365
0.17069426200032467,0.20135414600372314,0.2095729410648346,-0.7391985654830933,-0.7002679109573364,-0.9156799912452698,-0.9186683297157288
0.1724447900000996,0.20013362169265747,0.20835545659065247,-0.7104244232177734,-0.6988877058029175,-0.9289026856422424,-0.9336867928504944
0.17433253900026102,0.1988205909729004,0.2071308046579361,-0.7036890983581543,-0.6696720123291016,-0.9100268483161926,-0.9111616611480713
0.17607473400039453,0.19759011268615723,0.2059824913740158,-0.704501211643219,-0.6583471298217773,-0.921455442905426,-0.8966784477233887
0.17782396600023276,0.19639050960540771,0.20483724772930145,-0.6946440935134888,-0.6565868854522705,-0.9357980489730835,-0.898979127407074
0.17957658600016657,0.19516396522521973,0.20370428264141083,-0.6968122124671936,-0.6505929231643677,-0.9144449830055237,-0.9175315499305725
0.181342837000102,0.19395935535430908,0.2025604397058487,-0.6931167244911194,-0.6529547572135925,-0.8963738679885864,-0.9086309671401978
0.1830730320002658,0.1928173303604126,0.20142637193202972,-0.6682988405227661,-0.6524815559387207,-0.9259461760520935,-0.9393458962440491
0.18482517100028417,0.191683828830719,0.20031560957431793,-0.6574433445930481,-0.6413390636444092,-0.9194512963294983,-0.926662027835846
0.18657386600034442,0.19053047895431519,0.19920895993709564,-0.6559681296348572,-0.6378819346427917,-0.9276728630065918,-0.9318963289260864
0.1883229680001932,0.1893763542175293,0.19814155995845795,-0.6553273797035217,-0.6225914359092712,-0.9412505030632019,-0.8887820839881897
0.1900740890000634,0.18821310997009277,0.19709232449531555,-0.6595667600631714,-0.6073959469795227,-0.9355332851409912,-0.9073867201805115
0.1918234510003458,0.18708187341690063,0.1960114687681198,-0.6518405079841614,-0.6126785278320312,-0.8933421969413757,-0.9067464470863342
0.193579886000407,0.18599092960357666,0.19497261941432953,-0.6322529315948486,-0.5982298851013184,-0.9212511777877808,-0.9228389859199524
0.1958809249999831,0.1846340298652649,0.19362011551856995,-0.6102215647697449,-0.5969838500022888,-0.927762508392334,-0.943394660949707
0.1977421360002154,0.1834983229637146,0.19250242412090302,-0.6083365678787231,-0.5974624752998352,-0.9229496717453003,-0.9371016621589661
0.19946275800020885,0.18247103691101074,0.1914929896593094,-0.5943518280982971,-0.5879852771759033,-0.9269922971725464,-0.9408421516418457
0.2012424520003151,0.1814149022102356,0.19045086205005646,-0.5991052985191345,-0.5919266939163208,-0.9441574215888977,-0.904038667678833
0.20295316600004298,0.18040645122528076,0.18946659564971924,-0.5866628289222717,-0.5749095678329468,-0.9313251376152039,-0.9046905636787415
0.2047032680002303,0.1794164776802063,0.18846572935581207,-0.5762022137641907,-0.5689173340797424,-0.9047033786773682,-0.9237245917320251
0.20645676000003732,0.1784343719482422,0.18743546307086945,-0.5658608078956604,-0.5779604315757751,-0.9092550873756409,-0.9227650165557861
0.2081981210003505,0.17748737335205078,0.18640820682048798,-0.551227867603302,-0.5786311030387878,-0.9004446864128113,-0.9263944029808044
0.20995629800017923,0.17653799057006836,0.18539994955062866,-0.5460348129272461,-0.5748479962348938,-0.9078078269958496,-0.9292268753051758
0.21169760400016457,0.17557305097579956,0.18439345061779022,-0.5495738387107849,-0.5752206444740295,-0.9218767881393433,-0.9328014254570007
0.21346572400034347,0.17463260889053345,0.18342015147209167,-0.5420636534690857,-0.5629383325576782,-0.9037188291549683,-0.925930380821228
0.2152012160004233,0.1736789345741272,0.18248316645622253,-0.5428087115287781,-0.5445353388786316,-0.9273324012756348,-0.9178110361099243
0.21696535500041136,0.17275744676589966,0.18153883516788483,-0.5310516953468323,-0.538262128829956,-0.9317230582237244,-0.8988645076751709
0.2187047350003013,0.17183822393417358,0.18061183393001556,-0.5260002017021179,-0.5337826013565063,-0.8982508182525635,-0.9173067808151245
0.2204507630003718,0.17095547914505005,0.17970973253250122,-0.5093854069709778,-0.521908164024353,-0.890380322933197,-0.9250524044036865
0.22219897700006186,0.17006134986877441,0.17879468202590942,-0.5113821625709534,-0.521060585975647,-0.9092957973480225,-0.931308925151825
0.22415440900022077,0.1690710186958313,0.17774757742881775,-0.501346230506897,-0.5216715931892395,-0.9173260927200317,-0.932367742061615
0.22597536200009927,0.1681782603263855,0.1768455058336258,-0.5060251951217651,-0.5205744504928589,-0.9163872599601746,-0.9398449659347534
0.22772205700039194,0.16733098030090332,0.175956130027771,-0.49258434772491455,-0.5140383839607239,-0.9372527003288269,-0.9425632357597351
0.22947708500032604,0.16648370027542114,0.17508025467395782,-0.48801714181900024,-0.5081021189689636,-0.930679976940155,-0.9057043194770813
0.23120190999998158,0.16566050052642822,0.17426036298274994,-0.48058146238327026,-0.486549437046051,-0.9223736524581909,-0.8987847566604614
0.2329583270002331,0.16490072011947632,0.17344841361045837,-0.45233631134033203,-0.47291484475135803,-0.922497034072876,-0.9199521541595459
0.23476613299999372,0.16408085823059082,0.17256495356559753,-0.4397820830345154,-0.4715346395969391,-0.9313185214996338,-0.924331545829773
0.23658903000023201,0.16329699754714966,0.17173650860786438,-0.44177883863449097,-0.47361892461776733,-0.9102147817611694,-0.9166308641433716
0.2383317810003973,0.1625412106513977,0.17092595994472504,-0.4368763566017151,-0.46754294633865356,-0.9027310609817505,-0.9161455631256104
0.2400785680001718,0.16180217266082764,0.17012666165828705,-0.4291501045227051,-0.4608076214790344,-0.9238243103027344,-0.9291297793388367
0.24183657800040237,0.1610426902770996,0.16926176846027374,-0.4128407835960388,-0.4652165472507477,-0.921671986579895,-0.9125461578369141
0.2437014930001169,0.16031843423843384,0.16852670907974243,-0.41162633895874023,-0.4395660161972046,-0.914574921131134,-0.9201057553291321
0.24546363200033738,0.15960270166397095,0.16777177155017853,-0.4088994264602661,-0.43564143776893616,-0.9253132939338684,-0.92182457447052
0.2472033270000793,0.1589004397392273,0.1670680046081543,-0.4083555340766907,-0.4124346971511841,-0.9160935878753662,-0.9102035760879517
0.2489531330002137,0.15823757648468018,0.16635841131210327,-0.3905039429664612,-0.40880998969078064,-0.9310506582260132,-0.8870050311088562
0.25070236500005194,0.15756946802139282,0.1656728833913803,-0.38411879539489746,-0.39665812253952026,-0.9161344170570374,-0.9234422445297241
0.25244878300009077,0.15689325332641602,0.16496290266513824,-0.38730019330978394,-0.4004672169685364,-0.9261997938156128,-0.9284226298332214
0.25420229200017275,0.1562291383743286,0.16427505016326904,-0.38292670249938965,-0.3964307904243469,-0.9080758690834045,-0.9075490236282349
0.2559804500001519,0.15558594465255737,0.16360150277614594,-0.37535691261291504,-0.3906305134296417,-0.901258111000061,-0.9451664090156555
0.25770951499998773,0.15496522188186646,0.16296914219856262,-0.36251211166381836,-0.37181028723716736,-0.9113802313804626,-0.9283877015113831
0.2594513960002587,0.15436315536499023,0.16235995292663574,-0.3539886474609375,-0.357421338558197,-0.9140435457229614,-0.930858850479126
0.2612262380002903,0.1537564992904663,0.16176557540893555,-0.3504943251609802,-0.3433564603328705,-0.925961971282959,-0.9415283799171448
0.2629538959999991,0.1531328558921814,0.16117426753044128,-0.35459959506988525,-0.34247177839279175,-0.9131877422332764,-0.9156154990196228
0.2647029620002286,0.1525508165359497,0.16059088706970215,-0.3407042622566223,-0.33829760551452637,-0.9364391565322876,-0.9396125078201294
0.2664538420003737,0.15196174383163452,0.1600063294172287,-0.3348183035850525,-0.3335142731666565,-0.933674693107605,-0.9277928471565247
0.26820422200034955,0.15138345956802368,0.1594390869140625,-0.33221060037612915,-0.3277866542339325,-0.9105490446090698,-0.9231041669845581
0.26995384300016667,0.15082770586013794,0.15888261795043945,-0.32305383682250977,-0.32207387685775757,-0.9137833714485168,-0.9058806300163269
0.27170114900036424,0.15026390552520752,0.15836532413959503,-0.32305383682250977,-0.30420365929603577,-0.9137536287307739,-0.9201834201812744
0.27346154700035186,0.14976805448532104,0.15786398947238922,-0.298481822013855,-0.29119494557380676,-0.9078816175460815,-0.9164109230041504
0.27519915000038964,0.14923030138015747,0.1573723703622818,-0.3031458854675293,-0.2848470211029053,-0.9275884032249451,-0.8955163955688477
0.27694814100004805,0.1487210988998413,0.15686896443367004,-0.29553884267807007,-0.2864302694797516,-0.9281366467475891,-0.9283914566040039
0.2787008360000982,0.14819669723510742,0.1563674807548523,-0.29765480756759644,-0.2817121744155884,-0.9237608313560486,-0.9202444553375244
0.28047132700021393,0.14766812324523926,0.15585990250110626,-0.3003891706466675,-0.28549709916114807,-0.9343290328979492,-0.9246211647987366
0.28220135500032484,0.14719104766845703,0.15539610385894775,-0.2821948528289795,-0.2701861262321472,-0.9148367643356323,-0.9204083681106567
0.2839526239999941,0.14670807123184204,0.15497756004333496,-0.27845466136932373,-0.25139760971069336,-0.9192180633544922,-0.9070234298706055
0.28570498600038263,0.146256685256958,0.15453895926475525,-0.2675917148590088,-0.25057992339134216,-0.9000258445739746,-0.9282270669937134
0.28762495600039983,0.14578300714492798,0.15404756367206573,-0.26058071851730347,-0.251760870218277,-0.9225792288780212,-0.9001134634017944
0.2895148520001385,0.14527952671051025,0.153616800904274,-0.2571907043457031,-0.23989395797252655,-0.9332055449485779,-0.9175835251808167
0.2913395280002078,0.14485681056976318,0.15320511162281036,-0.24827980995178223,-0.2351199984550476,-0.9339132308959961,-0.9194788336753845
0.2930829630004155,0.14442771673202515,0.15277056396007538,-0.24497175216674805,-0.24303624033927917,-0.9278336763381958,-0.926397979259491
0.29486945400003606,0.14402049779891968,0.1523924171924591,-0.23539775609970093,-0.22778862714767456,-0.9206819534301758,-0.9238511323928833
0.29658696400019835,0.14360445737838745,0.1520220786333084,-0.2355169653892517,-0.2137182056903839,-0.9255075454711914,-0.931200385093689
0.2983314920002158,0.14322435855865479,0.1516624242067337,-0.2235662341117859,-0.20667554438114166,-0.941071093082428,-0.913127064704895
0.3001004650000141,0.14285659790039062,0.15132778882980347,-0.21417850255966187,-0.19711458683013916,-0.9125459790229797,-0.901557207107544
0.3018412710002849,0.1425011157989502,0.1509811133146286,-0.2072792649269104,-0.19743123650550842,-0.9208793640136719,-0.9109318852424622
0.3035769660000369,0.14215362071990967,0.1506512463092804,-0.20081216096878052,-0.19111314415931702,-0.9146870374679565,-0.8873205184936523
0.30535538300000553,0.14180004596710205,0.1503027230501175,-0.201154887676239,-0.1981520801782608,-0.9333534240722656,-0.9106377959251404
0.3071622440002102,0.14143222570419312,0.14997567236423492,-0.20206385850906372,-0.18330679833889008,-0.9256627559661865,-0.9149748682975769
0.3089778630001092,0.14111006259918213,0.1496405452489853,-0.19099974632263184,-0.18813291192054749,-0.9218305349349976,-0.9089950323104858
0.31085357500023747,0.14078384637832642,0.14935335516929626,-0.1786094307899475,-0.16757676005363464,-0.9214324355125427,-0.9417061805725098
0.31258284400018965,0.1404891014099121,0.14907321333885193,-0.17043614387512207,-0.16126984357833862,-0.9333006143569946,-0.9188657402992249
0.3143318720003663,0.1401996612548828,0.14881624281406403,-0.164475679397583,-0.15125440061092377,-0.9132958054542542,-0.9083980321884155
0.31607767900004546,0.13994407653808594,0.14856968820095062,-0.1543726921081543,-0.14506296813488007,-0.9187624454498291,-0.928002655506134
0.31783687300003294,0.1396828293800354,0.14833073318004608,-0.15187674760818481,-0.13895907998085022,-0.9150901436805725,-0.9189003109931946
0.3196128090003185,0.13943791389465332,0.14808261394500732,-0.14722013473510742,-0.13878026604652405,-0.914635419845581,-0.909029483795166
0.321351837000293,0.13919872045516968,0.14785072207450867,-0.1405816674232483,-0.1359378695487976,-0.9152852296829224,-0.9173140525817871
0.32308082899999135,0.1389760971069336,0.14762471616268158,-0.13208800554275513,-0.12968496978282928,-0.9144089818000793,-0.9101380705833435
0.3248240050002096,0.1387372612953186,0.1474347710609436,-0.13272130489349365,-0.11543014645576477,-0.9195561408996582,-0.9266793727874756
0.3265805150003871,0.13852763175964355,0.1472347229719162,-0.12446606159210205,-0.11382640898227692,-0.9287608861923218,-0.9241482019424438
0.32832858000028864,0.13834881782531738,0.14707410335540771,-0.10915511846542358,-0.09799019992351532,-0.9200636744499207,-0.9152759909629822
0.3300734790000206,0.13816934823989868,0.14690454304218292,-0.10312014818191528,-0.09532848000526428,-0.919958770275116,-0.9090896844863892
0.3318197850003344,0.13797998428344727,0.1467287242412567,-0.10421538352966309,-0.09719298779964447,-0.8957931995391846,-0.9235188364982605
0.3335888870001327,0.13781338930130005,0.14657066762447357,-0.10066890716552734,-0.09292566776275635,-0.9343314170837402,-0.929409384727478
0.33531991500012737,0.13767600059509277,0.14643770456314087,-0.08757078647613525,-0.08420662581920624,-0.9316622614860535,-0.9251384735107422
0.3370722399999977,0.13751685619354248,0.1463162750005722,-0.09265953302383423,-0.07526034116744995,-0.922640323638916,-0.9221243858337402
0.33883063800021773,0.13741403818130493,0.1461896151304245,-0.07439815998077393,-0.0687168687582016,-0.9319382905960083,-0.9110677242279053
0.34056957400025567,0.1373060941696167,0.14608728885650635,-0.062134504318237305,-0.0591018944978714,-0.9104122519493103,-0.9221065640449524
0.3424593590002587,0.13719505071640015,0.14598101377487183,-0.05855822563171387,-0.056313514709472656,-0.9265111088752747,-0.9277768731117249
0.3442012580003393,0.13708281517028809,0.1459229290485382,-0.06424301862716675,-0.042647287249565125,-0.9155989289283752,-0.9200763702392578
0.34595123100007186,0.13701844215393066,0.14580924808979034,-0.05035513639450073,-0.053877174854278564,-0.9192541241645813,-0.9371974468231201
0.3478434240000752,0.1369485855102539,0.1457703858613968,-0.041056811809539795,-0.036304980516433716,-0.909591555595398,-0.9272782802581787
0.34958319300039875,0.13689172267913818,0.1457206904888153,-0.03666841983795166,-0.03094242513179779,-0.913303554058075,-0.9110736846923828
0.35132379500009847,0.13682931661605835,0.145669087767601,-0.03283137083053589,-0.032529398798942566,-0.9262352585792542,-0.9094325304031372
0.35307521200002157,0.13681906461715698,0.1456214338541031,-0.019062697887420654,-0.02849118411540985,-0.923507571220398,-0.9205185770988464
0.3548287030002939,0.13677507638931274,0.1456257551908493,-0.02214723825454712,-0.012144609354436398,-0.9274808764457703,-0.9154157638549805
0.3565745280002375,0.13677912950515747,0.1456276923418045,-0.00936204195022583,-0.004198565147817135,-0.9022611379623413,-0.9291939735412598
0.35832242700007555,0.13677775859832764,0.14563681185245514,-0.004064679145812988,0.0015011293580755591,-0.9271620512008667,-0.9236496686935425
0.36007562200029497,0.13679438829421997,0.14562948048114777,0.006410837639123201,-0.0013654816430062056,-0.9125750064849854,-0.9194519519805908
0.36182827900029224,0.13680195808410645,0.14564351737499237,0.006410838104784489,0.003382401540875435,-0.9313064217567444,-0.9075177311897278
0.3636129550000078,0.13683682680130005,0.14568738639354706,0.013257922604680061,0.01768006570637226,-0.92889404296875,-0.9113330841064453
0.3653471500001615,0.1368517279624939,0.14572083950042725,0.009763600304722786,0.01923351176083088,-0.9142800569534302,-0.9082266092300415
