Elapsed Time,Motor0 Position,Motor1 Position,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
4.08e-07,0,0,0,0,0,0
0.000612415,0,0,0,0,0,0
0.001124,0.382146,0.389803,-0.000605574,0.0127081,0.000547882,0.00128522
0.00187193,0.382141,0.389785,-0.00224982,0.000701464,0.520678,0.761811
0.00293519,0.382322,0.389925,0.0713913,0.0572625,-0.0440932,-0.058733
0.00454516,0.382628,0.390292,0.128265,0.122522,-0.777975,-0.802292
0.00656398,0.38249,0.39006,-0.0191147,-0.0464682,-0.855177,-0.854485
0.00843348,0.381645,0.38916,-0.304631,-0.332664,-0.873092,-0.872455
0.0103153,0.380207,0.387677,-0.606073,-0.635712,-0.829764,-0.847179
0.0121517,0.378262,0.38569,-0.882763,-0.912397,-0.873822,-0.853264
0.0140626,0.375763,0.383132,-1.17238,-1.20276,-0.888074,-0.887376
0.0159008,0.372752,0.380028,-1.45045,-1.49726,-0.854928,-0.837864
0.0179042,0.369098,0.37609,-1.70907,-1.81963,-0.867152,-0.895886
0.0197975,0.365203,0.372009,-1.94319,-2.0483,-0.909577,-0.894372
0.0216843,0.361291,0.367785,-2.03317,-2.18287,-0.907039,-0.9378
0.0235406,0.357332,0.363459,-2.08043,-2.26454,-0.922422,-0.875438
0.0254533,0.353455,0.358958,-2.0669,-2.35385,-0.910686,-0.947058
0.0274208,0.349191,0.354322,-2.11404,-2.32554,-0.886359,-0.904018
0.0292474,0.345341,0.350369,-2.16598,-2.28142,-0.879649,-0.929419
0.0310031,0.341436,0.346428,-2.20714,-2.26041,-0.908561,-0.894749
0.0328118,0.337209,0.342198,-2.23147,-2.25705,-0.924087,-0.922401
0.0346231,0.333258,0.338264,-2.24752,-2.2551,-0.911243,-0.908206
0.0363753,0.329314,0.334315,-2.24902,-2.25771,-0.903931,-0.938773
0.0381282,0.325399,0.330383,-2.24265,-2.25072,-0.905082,-0.915984
0.0400359,0.320934,0.32582,-2.23521,-2.27428,-0.438796,-0.861065
0.0418756,0.317136,0.321744,-2.19086,-2.30694,-0.238324,-0.603531
0.0436267,0.313696,0.317722,-2.04933,-2.29932,-0.000934655,-0.229259
0.0453766,0.310663,0.313949,-1.84847,-2.20545,-0.0878083,-0.259096
0.0471327,0.307631,0.310212,-1.69974,-2.06763,-0.0801063,0.00451197
0.0489981,0.304972,0.306871,-1.58999,-1.96683,0.0913264,0.136166
0.0507488,0.302514,0.303873,-1.47856,-1.80307,0.0493214,0.0787247
0.0524968,0.300335,0.301187,-1.33076,-1.63797,0.098757,0.24198
0.0542487,0.298478,0.298829,-1.16401,-1.458,0.228542,0.326135
0.0560513,0.296884,0.296731,-0.960359,-1.23932,0.0724051,0.188355
0.0578752,0.295685,0.295024,-0.790433,-1.07482,0.0213035,0.164873
0.0596217,0.294598,0.293405,-0.686974,-0.935092,-0.0273195,0.0287504
0.0615128,0.293459,0.292045,-0.60431,-0.800959,-0.193125,0.0113053
0.0633792,0.292561,0.290983,-0.545868,-0.679913,-0.289117,-0.0239101
0.0651954,0.291673,0.290018,-0.49799,-0.575914,-0.553938,-0.263606
0.066998,0.29087,0.289103,-0.472949,-0.543701,-0.460759,-0.393202
0.0687479,0.290231,0.288235,-0.406043,-0.508769,-0.750667,-0.59854
0.0705042,0.289677,0.287483,-0.350424,-0.460128,-0.895997,-0.630139
0.0723268,0.289082,0.286811,-0.329212,-0.393397,-0.902528,-0.733651
0.0741251,0.288545,0.286251,-0.314065,-0.34863,-0.938174,-0.868744
0.0758764,0.288059,0.285649,-0.275613,-0.333509,-0.9166,-0.950122
0.077752,0.287699,0.285089,-0.231997,-0.324964,-0.945542,-0.928756
0.0798798,0.287302,0.284451,-0.192271,-0.293392,-0.926064,-0.90023
0.0817547,0.287035,0.283987,-0.168213,-0.277962,-0.931067,-0.920147
0.0835835,0.286855,0.283454,-0.127227,-0.283151,-0.926471,-0.919239
0.085373,0.286697,0.282963,-0.10752,-0.282026,-0.922167,-0.91284
0.0871279,0.286563,0.282481,-0.0876125,-0.279541,-0.916794,-0.927298
