Elapsed Time,Phi 1,Phi 2,Motor0 Velocity,Motor1 Velocity,Motor Torque 0,Motor Torque 1
0.920697,1.51177,4.7851,-0.0704253,-0.0553862,-1.05499,-1.30633
0.921444,1.51218,4.7848,-0.0751117,-0.0571855,-1.03428,-1.28891
0.922195,1.5125,4.7845,-0.073562,-0.0592307,-1.03855,-1.29349
0.922945,1.51273,4.78422,-0.0665659,-0.0603967,-1.07056,-1.32173
0.923695,1.51304,4.78401,-0.0643009,-0.0545144,-1.04805,-1.3037
0.924445,1.51337,4.78368,-0.0652099,-0.0593052,-1.0522,-1.30791
0.925198,1.51372,4.78345,-0.0678921,-0.0560865,-1.07584,-1.34143
0.925944,1.51401,4.78309,-0.0670501,-0.0629299,-1.06062,-1.31719
0.926696,1.51444,4.78288,-0.0750297,-0.0569843,-1.06327,-1.32319
0.927447,1.51456,4.78275,-0.0585416,-0.0484869,-1.10216,-1.36102
0.928193,1.51488,4.78243,-0.060434,-0.0546262,-1.07391,-1.33355
0.928947,1.51521,4.78217,-0.0637793,-0.0552036,-1.078,-1.33873
0.929695,1.51531,4.78192,-0.0497946,-0.056161,-1.11907,-1.36738
0.930446,1.51563,4.78171,-0.0548088,-0.0514709,-1.08885,-1.34898
0.931195,1.51594,4.78142,-0.057953,-0.0550919,-1.11589,-1.37753
0.931948,1.51615,4.78126,-0.052447,-0.0479989,-1.09848,-1.35969
0.932696,1.51656,4.78101,-0.0627363,-0.0499882,-1.10157,-1.36499
0.933444,1.51675,4.78074,-0.0567758,-0.0524134,-1.13598,-1.39364
0.934194,1.51699,4.7806,-0.0553155,-0.0455104,-1.11216,-1.37592
0.934944,1.51729,4.78041,-0.0582212,-0.0443518,-1.11639,-1.38184
0.935693,1.51755,4.78014,-0.0570738,-0.0473805,-1.1465,-1.41135
0.936461,1.51775,4.77983,-0.052745,-0.0525624,-1.12727,-1.3909
0.937196,1.51795,4.77979,-0.0491538,-0.0380189,-1.13213,-1.39828
0.937946,1.51819,4.7795,-0.0498095,-0.0454992,-1.16442,-1.42575
0.938695,1.51858,4.7792,-0.061574,-0.0520744,-1.14078,-1.40741
0.939444,1.51871,4.77907,-0.0512847,-0.0439681,-1.14694,-1.41369
0.940198,1.51897,4.77896,-0.0534007,-0.037922,-1.17605,-1.454
0.940948,1.51914,4.77878,-0.0479692,-0.0380189,-1.15735,-1.42616
0.941693,1.51944,4.77861,-0.0527674,-0.0368417,-1.17259,-1.44736
0.942444,1.51974,4.77839,-0.057044,-0.0408873,-1.16586,-1.43768
0.943195,1.51987,4.77812,-0.0481629,-0.046248,-1.17238,-1.44223
0.943945,1.52009,4.77798,-0.0486025,-0.0421018,-1.20375,-1.47996
0.944694,1.52025,4.77774,-0.0432008,-0.0455402,-1.18352,-1.45335
0.945446,1.52043,4.77753,-0.0383058,-0.0425116,-1.18939,-1.45875
0.946323,1.52062,4.77741,-0.0384772,-0.0382647,-1.23083,-1.50542
0.947069,1.52091,4.77721,-0.046874,-0.0387043,-1.20034,-1.47217
0.947821,1.52103,4.77705,-0.0391775,-0.0369758,-1.20682,-1.47803
0.948569,1.5211,4.77685,-0.0318462,-0.0395835,-1.24942,-1.51019
0.949321,1.52136,4.77675,-0.0384623,-0.0333287,-1.21844,-1.49004
0.950072,1.5215,4.77652,-0.0364655,-0.0395797,-1.25673,-1.52114
0.950821,1.52176,4.77637,-0.0417629,-0.0362605,-1.22938,-1.50135
0.951569,1.52178,4.7762,-0.0300431,-0.0371509,-1.23695,-1.50675
0.952322,1.52205,4.776,-0.0395351,-0.0384771,-1.26591,-1.54087
0.953071,1.52216,4.77597,-0.0338578,-0.0275471,-1.24782,-1.51987
0.953819,1.52236,4.7758,-0.0369125,-0.0283219,-1.25324,-1.52572
0.954572,1.5225,4.77568,-0.034953,-0.0279568,-1.29065,-1.564
0.955324,1.52264,4.77562,-0.0340888,-0.0227489,-1.26528,-1.53912
0.956071,1.5229,4.77531,-0.0399375,-0.0361972,-1.27029,-1.54339
0.956832,1.52293,4.77522,-0.0293651,-0.0303075,-1.31504,-1.58396
0.957571,1.52302,4.77503,-0.026668,-0.0336454,-1.2845,-1.55518
0.958321,1.52327,4.77498,-0.0344241,-0.0259228,-1.28899,-1.56266
0.959069,1.5233,4.77478,-0.02561,-0.0306726,-1.33393,-1.59528
0.959823,1.52339,4.77474,-0.0244999,-0.0252486,-1.30306,-1.57499
0.96057,1.52358,4.77454,-0.0304976,-0.0303373,-1.3373,-1.60855
0.961322,1.52361,4.77446,-0.0226894,-0.0256211,-1.31596,-1.58709
0.962069,1.52372,4.77442,-0.0217059,-0.0197351,-1.32226,-1.59427
0.962819,1.52399,4.77422,-0.0334704,-0.0268691,-1.35074,-1.62882
0.963572,1.52404,4.77419,-0.0265339,-0.0207112,-1.33385,-1.60728
0.96432,1.52416,4.7741,-0.0273385,-0.0199773,-1.34003,-1.61393
0.96507,1.52439,4.77392,-0.0345358,-0.027249,-1.37139,-1.64927
0.965823,1.52442,4.77374,-0.0264817,-0.0308924,-1.35264,-1.62516
0.966574,1.52445,4.77369,-0.0194707,-0.0242092,-1.36,-1.63209
0.967321,1.52464,4.77366,-0.0272268,-0.0176043,-1.39227,-1.67747
0.968073,1.52474,4.77365,-0.0257516,-0.0128806,-1.37148,-1.64725
0.968834,1.52482,4.77337,-0.0228682,-0.02691,-1.37874,-1.65158
0.969572,1.52482,4.77343,-0.0155592,-0.0143893,-1.42331,-1.70093
0.970321,1.52508,4.77334,-0.0286499,-0.0152126,-1.39043,-1.66679
0.971072,1.52502,4.77326,-0.0149184,-0.0147321,-1.42018,-1.68957
0.971823,1.52517,4.7732,-0.0202158,-0.0135809,-1.40461,-1.6803
0.972576,1.5252,4.77306,-0.0151047,-0.0195898,-1.41223,-1.6861
0.973322,1.52519,4.77296,-0.00987439,-0.0202231,-1.45923,-1.72422
0.974075,1.52535,4.77294,-0.0166544,-0.0145644,-1.42562,-1.69997
0.974825,1.52537,4.77278,-0.0125938,-0.0224471,-1.43321,-1.7055
0.975572,1.52545,4.77288,-0.0135922,-0.00761676,-1.47289,-1.75923
0.976323,1.52562,4.77274,-0.0206628,-0.0146278,-1.44521,-1.72055
0.977072,1.52559,4.77266,-0.0117668,-0.0140913,-1.4533,-1.72703
0.977822,1.52557,4.77261,-0.0068122,-0.0139274,-1.50089,-1.769
0.978572,1.52562,4.77251,-0.00793724,-0.0156559,-1.46827,-1.74027
0.979325,1.5258,4.77248,-0.0177049,-0.0131376,-1.47357,-1.74788
0.980072,1.52595,4.77241,-0.0214451,-0.0129924,-1.50979,-1.78975
0.980842,1.52593,4.77231,-0.0140393,-0.0161849,-1.48759,-1.76115
0.981572,1.52595,4.77233,-0.01091,-0.00867101,-1.53054,-1.80776
0.982322,1.52601,4.77223,-0.0110739,-0.0118524,-1.50161,-1.77517
0.983073,1.52596,4.77219,-0.00398098,-0.0102654,-1.50988,-1.78212
0.983821,1.52608,4.77222,-0.0118786,-0.00598136,-1.54661,-1.83102
0.984576,1.52605,4.7722,-0.00527738,-0.00525865,-1.52367,-1.79752
0.985322,1.52614,4.7722,-0.0102022,-0.00357854,-1.53,-1.8052
0.986072,1.52625,4.77215,-0.013935,-0.00622723,-1.56878,-1.84798
0.986822,1.52625,4.772,-0.00893562,-0.014285,-1.54412,-1.81797
0.987571,1.52632,4.77213,-0.0105151,-0.000605763,-1.55042,-1.82722
0.988321,1.52633,4.77204,-0.00763176,-0.00611547,-1.59666,-1.8668
0.989071,1.52633,4.77188,-0.0049123,-0.0155367,-1.56602,-1.83904
0.989822,1.52632,4.77188,-0.00304966,-0.00862631,-1.57357,-1.84661
0.990697,1.52632,4.7719,-0.00166385,-0.00611919,-1.62729,-1.90127
0.991448,1.52631,4.77183,-0.00100075,-0.00877905,-1.59007,-1.86217
0.992197,1.52631,4.77184,-0.000605866,-0.00578392,-1.63574,-1.90913
0.992945,1.52631,4.77182,-0.000359997,-0.00532571,-1.60507,-1.87708
0.993697,1.52641,4.77182,-0.00587343,-0.00372011,-1.61138,-1.88482
0.994445,1.52644,4.77186,-0.00538169,-0.000557334,-1.65496,-1.93368
0.995196,1.52639,4.77189,-0.000866638,0.00182685,-1.62638,-1.90068
0.995945,1.52638,4.77184,0.000176444,-0.00225234,-1.63416,-1.90748
0.996699,1.52638,4.77187,0.00156225,-0.000594588,-1.67984,-1.95542
0.997445,1.52631,4.77183,0.00564517,-0.00251311,-1.65,-1.92222
0.998196,1.5264,4.77183,-0.0010529,-0.00211451,-1.65649,-1.92986
0.998945,1.52648,4.77183,-0.00727414,-0.0014216,-1.67989,-1.957
0.999694,1.5264,4.77193,7.9587e-05,0.00570115,-1.67118,-1.94618
1.00045,1.52637,4.77185,0.00259043,-0.00155571,-1.72022,-1.98606
1.0012,1.52648,4.77183,-0.00518797,-0.00238645,-1.68549,-1.9601
1.00195,1.52644,4.77183,-0.0010082,-0.00183883,-1.69342,-1.96749
1.0027,1.52635,4.77183,0.00615926,-0.00117946,-1.74571,-2.01266
1.00345,1.52633,4.77199,0.00644238,0.0109389,-1.70941,-1.98418
1.0042,1.5263,4.77196,0.00642748,0.00521687,-1.71739,-1.99134
1.00495,1.52633,4.7719,0.00354411,-0.000900061,-1.76197,-2.03306
1.0057,1.52631,4.77193,0.00380488,0.00281778,-1.73238,-2.00594
1.00645,1.5263,4.77184,0.0028065,-0.00372011,-1.74013,-2.01236
1.0072,1.52635,4.77183,-0.000941144,-0.00379089,-1.78276,-2.05732
1.00795,1.52638,4.7719,-0.00223009,0.000999837,-1.75408,-2.02823
1.0087,1.52632,4.77209,0.0021434,0.0135839,-1.7618,-2.03793
1.00945,1.52631,4.77208,0.00226261,0.00988093,-1.80864,-2.08341
1.0102,1.52631,4.77196,0.00162931,-0.00210706,-1.7773,-2.05132
1.01095,1.52631,4.77203,0.00105561,0.00395772,-1.82243,-2.10218
1.0117,1.52631,4.7721,0.000638379,0.00712794,-1.79197,-2.06804
1.01245,1.52631,4.77204,0.000399961,0.00127178,-1.79956,-2.07484
1.0132,1.52619,4.77209,0.00765683,0.00383106,-1.85305,-2.12279
1.01395,1.52623,4.77216,0.00320883,0.00780222,-1.81531,-2.09111
1.0147,1.5263,4.77209,-0.00246851,0.00161824,-1.82211,-2.09785
1.01545,1.52622,4.77214,0.00224771,0.00616309,-1.87268,-2.14672
1.0162,1.52617,4.77206,0.00517578,-0.00224861,-1.83871,-2.11224
1.01695,1.52618,4.77214,0.00270964,0.00322384,-1.84594,-2.12068
1.0177,1.52609,4.77221,0.00686707,0.0072099,-1.89766,-2.17115
1.01845,1.52607,4.77223,0.00455739,0.00580919,-1.86208,-2.13659
1.0192,1.52612,4.77223,0.00124933,0.00388694,-1.86896,-2.1442
1.01995,1.52598,4.77222,0.0109574,0.00243035,-1.92502,-2.18862
1.0207,1.52591,4.77222,0.0117323,0.0014357,-1.8866,-2.15859
1.02145,1.52591,4.77223,0.00839443,0.0021137,-1.93297,-2.20522
1.0222,1.52591,4.77222,0.00548126,0.000742793,-1.90162,-2.17356
1.02295,1.52595,4.77222,0.0015399,0.000295758,-1.9086,-2.18114
1.0237,1.52593,4.77221,0.00274689,0.000143022,-1.9565,-2.22689
1.02445,1.52592,4.77221,0.0022179,6.85158e-05,-1.92402,-2.19606
1.0252,1.52592,4.77221,0.00143559,4.6164e-05,-1.9315,-2.20356
1.02595,1.52592,4.77232,0.000869348,0.00661013,-1.97654,-2.2571
1.0267,1.52593,4.77231,0.000526621,0.00452396,-1.94619,-2.21975
1.02745,1.52593,4.77223,0.000303104,-0.00217038,-1.95389,-2.22624
1.0282,1.52583,4.77225,0.00778349,-0.000978291,-1.9844,-2.25317
1.02895,1.5259,4.77233,0.000504269,0.00450161,-1.96894,-2.24245
1.0297,1.52592,4.77233,-0.000918792,0.0043377,-1.97616,-2.24996
1.03045,1.52589,4.77243,0.000832095,0.0100076,-2.02347,-2.30239
1.0312,1.52577,4.77235,0.0101975,0.00298914,-1.99309,-2.26479
1.03195,1.52571,4.77253,0.0106669,0.0143662,-2.04102,-2.32304
1.0327,1.52581,4.77259,0.00140579,0.0143662,-2.00694,-2.28293
1.03345,1.52579,4.77246,0.00262769,0.00142452,-2.01502,-2.28872
1.0342,1.52579,4.77238,0.00232966,-0.00551197,-2.06208,-2.32908
1.03495,1.52581,4.77237,0.00108542,-0.00472593,-2.02992,-2.30272
1.0357,1.52583,4.77239,-0.00132857,-0.00253919,-2.03722,-2.31045
1.03645,1.52581,4.77246,0.000467018,0.00368205,-2.08402,-2.36165
1.0372,1.52557,4.77248,0.015845,0.00341755,-2.05524,-2.32592
1.03795,1.52558,4.77241,0.0101006,-0.00224116,-2.06283,-2.33266
1.0387,1.52571,4.7725,-0.00260262,0.00551489,-2.09814,-2.38575
1.03945,1.52564,4.77247,0.00434877,0.00184175,-2.07686,-2.34858
1.0402,1.52561,4.77246,0.00520559,0.000422419,-2.08481,-2.35586
1.04095,1.52562,4.7725,0.0040731,0.00320894,-2.12973,-2.40424
1.0417,1.52554,4.77241,0.00755252,-0.00357482,-2.10069,-2.37004
1.04245,1.52559,4.77253,0.00201674,0.00542548,-2.14247,-2.42451
1.0432,1.52564,4.7725,-0.00323592,0.00196469,-2.1143,-2.38633
1.04395,1.52562,4.77249,0.000459567,0.00184175,-2.12204,-2.3938
1.0447,1.52566,4.77259,-0.00156699,0.00760105,-2.16463,-2.44682
1.04545,1.5256,4.77248,0.00296296,-0.00090006,-2.13737,-2.40858
1.04632,1.52568,4.77258,-0.00408529,0.00603271,-2.14483,-2.41882
1.04707,1.52559,4.7725,0.00391664,-0.00120181,-2.19755,-2.45779
1.04782,1.52572,4.77242,-0.0060895,-0.00566471,-2.15969,-2.43185
1.04857,1.52569,4.77247,-0.00154464,0.000265956,-2.16755,-2.43992
1.04932,1.52562,4.77249,0.00312687,0.00183803,-2.21787,-2.48636
1.05007,1.52557,4.7724,0.0060326,-0.00543746,-2.18414,-2.45371
1.05082,1.52557,4.77252,0.00487031,0.00484061,-2.22885,-2.50814
1.05158,1.5256,4.77246,0.00162186,-0.00120553,-2.19868,-2.4696
1.05232,1.52555,4.77252,0.00454993,0.00436005,-2.20671,-2.47763
1.05307,1.5256,4.77244,-0.000292943,-0.00105652,-2.24943,-2.51874
1.05382,1.52565,4.77243,-0.00277399,-0.00109378,-2.22064,-2.49176
1.05457,1.52556,4.77254,0.00393154,0.00742224,-2.22896,-2.50046
1.05532,1.52557,4.77254,0.00300766,0.00516099,-2.25528,-2.52733
1.05607,1.52554,4.77242,0.00372292,-0.00491592,-2.24447,-2.51387
1.05684,1.52554,4.77249,0.00275434,0.00213978,-2.25201,-2.52237
1.05757,1.5256,4.77249,-0.002245,0.0024676,-2.29266,-2.56845
1.05832,1.52564,4.77246,-0.00343709,-0.00146258,-2.26561,-2.53709
1.05907,1.52565,4.77246,-0.00179051,-0.0010528,-2.27307,-2.54466
1.05983,1.52563,4.77244,0.00107051,-0.00087771,-2.32019,-2.58921
1.06057,1.52558,4.77239,0.00525029,-0.00471848,-2.28908,-2.55857
1.06132,1.5256,4.77242,0.00230731,-0.000602038,-2.33354,-2.60677
1.06207,1.52569,4.77243,-0.00535934,0.000955134,-2.30266,-2.57436
1.06282,1.52564,4.77241,0.000623477,-0.000397146,-2.31074,-2.58153
1.06357,1.52555,4.77241,0.00633807,0.000195175,-2.36307,-2.62693
1.06432,1.52556,4.77244,0.00456483,0.000675738,-2.32667,-2.59665
1.06509,1.52571,4.77252,-0.00660359,0.00606623,-2.33224,-2.60574
1.06582,1.52574,4.77238,-0.0067377,-0.00513199,-2.37634,-2.64106
1.06657,1.52572,4.7723,-0.00385432,-0.0100605,-2.3476,-2.61782
1.06732,1.5257,4.77236,-0.00211834,-0.00356737,-2.35515,-2.62601
1.06807,1.52564,4.77247,0.00193478,0.00373793,-2.40433,-2.67945
1.06883,1.52561,4.77254,0.00314922,0.00756752,-2.37093,-2.64324
1.06957,1.52554,4.77234,0.00639023,-0.00902119,-2.4226,-2.67393
1.07032,1.52571,4.77246,-0.00617145,0.00210625,-2.38484,-2.65731
1.07108,1.52571,4.77243,-0.00570952,0.000519274,-2.39231,-2.66454
1.07182,1.52568,4.77243,-0.001038,0.000724165,-2.44095,-2.70971
1.07257,1.5257,4.77249,-0.00338494,0.00283268,-2.4073,-2.68013
1.07333,1.52571,4.7725,-0.00369786,0.00381616,-2.41474,-2.68789
1.07407,1.5257,4.7725,-0.00258772,0.00102591,-2.46101,-2.73322
1.07482,1.52569,4.77227,-0.00122427,-0.0151232,-2.43052,-2.69989
1.07558,1.5256,4.77235,0.00581653,-0.00608194,-2.43901,-2.70814
1.07633,1.52565,4.77241,0.000407411,-0.00155944,-2.4804,-2.7588
1.07707,1.52574,4.77248,-0.0055009,0.00431907,-2.45189,-2.72513
1.07782,1.52557,4.77237,0.00718744,-0.00360462,-2.46174,-2.73088
1.07857,1.52568,4.77229,-0.00103055,-0.00953901,-2.50082,-2.77177
1.07932,1.52563,4.77234,0.00142814,-0.00254292,-2.47601,-2.74559
1.08007,1.52566,4.77245,-0.000829385,0.00794005,-2.51888,-2.79996
1.08084,1.52562,4.77257,0.00376017,0.0137366,-2.49072,-2.7636
1.08157,1.52562,4.77251,0.00202419,0.00599918,-2.49827,-2.77029
1.08232,1.5256,4.77242,0.0034249,-0.00242371,-2.54668,-2.80917
1.08307,1.52562,4.77234,0.00207634,-0.00727403,-2.51369,-2.78306
1.08382,1.52565,4.77242,0.000422312,0.00132021,-2.52071,-2.79165
1.08457,1.52569,4.77247,-0.00322847,0.00434515,-2.54527,-2.8207
1.08532,1.52571,4.7725,-0.00226735,0.00528392,-2.53471,-2.80774
1.08607,1.52564,4.77244,0.002203,-0.0013918,-2.54319,-2.8144
1.08682,1.52569,4.77247,-0.00216304,0.00144687,-2.58565,-2.86288
1.08757,1.52556,4.77251,0.00670315,0.00296306,-2.55901,-2.83009
1.08832,1.52553,4.77241,0.00624867,-0.00464771,-2.5671,-2.8363
1.08907,1.52567,4.77236,-0.00335513,-0.00609685,-2.60392,-2.87957
1.08982,1.5257,4.77251,-0.004808,0.0067107,-2.57981,-2.85291
1.0907,1.52573,4.77241,-0.00556796,-0.00274408,-2.632,-2.89964
1.09145,1.52563,4.77248,0.00264258,0.00143569,-2.59696,-2.86861
1.0922,1.52577,4.77246,-0.00874935,-0.000426954,-2.60277,-2.87624
1.09295,1.52576,4.7725,-0.00579147,0.0031307,-2.64907,-2.92484
1.0937,1.52568,4.77247,0.0016144,-5.44253e-05,-2.61883,-2.89111
1.09445,1.52574,4.77243,-0.00312416,-0.00183139,-2.62571,-2.89827
1.0952,1.52575,4.77243,-0.00299005,-0.00201393,-2.67106,-2.94464
1.09595,1.52571,4.77234,0.00135364,-0.00790361,-2.6413,-2.9121
1.0967,1.52573,4.77246,-0.00205128,0.00132393,-2.6483,-2.92117
1.09745,1.52575,4.77239,-0.00283359,-0.00439811,-2.6935,-2.96223
1.0982,1.52561,4.77241,0.00788779,-0.00173826,-2.66495,-2.93515
1.09895,1.52557,4.77242,0.00823052,-0.00179414,-2.7132,-2.9817
1.0997,1.52574,4.77242,-0.00681965,-0.002569,-2.6782,-2.95064
1.10045,1.52576,4.77244,-0.00597774,-0.000959671,-2.68545,-2.95848
1.1012,1.52574,4.77252,-0.00206618,0.00437867,-2.73224,-3.0096
1.10195,1.52577,4.77239,-0.00447272,-0.004264,-2.70046,-2.97287
1.1027,1.52567,4.77242,0.00390919,-0.0006989,-2.7091,-2.98044
1.10345,1.52569,4.77246,0.00234456,0.00176724,-2.75342,-3.02935
1.1042,1.52573,4.77243,-0.000754879,0.00050437,-2.72335,-2.99578
1.10495,1.52567,4.77241,0.00372292,-0.00125769,-2.73168,-3.00285
1.1057,1.52565,4.77242,0.00457974,-0.00152964,-2.77886,-3.04924
1.10645,1.52563,4.77248,0.0047362,0.00346598,-2.74692,-3.01863
1.1072,1.52561,4.77249,0.00640513,0.00395399,-2.75467,-3.02624
1.10795,1.52558,4.7724,0.0072545,-0.00417459,-2.80386,-3.06526
1.1087,1.52556,4.77246,0.00668825,0.000984934,-2.77038,-3.04069
1.10945,1.52571,4.77253,-0.00296025,0.0050306,-2.80555,-3.09266
1.11027,1.5257,4.77258,-0.00134348,0.00711304,-2.78403,-3.05821
1.11107,1.52578,4.77232,-0.00503896,-0.0117109,-2.79178,-3.06325
1.11182,1.52572,4.77235,-0.000546263,-0.00728149,-2.82075,-3.09069
1.11257,1.52569,4.77252,0.00156225,0.00731048,-2.8074,-3.08054
1.11332,1.52583,4.77239,-0.00754236,-0.00483025,-2.81345,-3.08676
1.11407,1.52587,4.77247,-0.00789999,0.000571426,-2.8557,-3.13873
1.11482,1.5258,4.77239,-0.00199913,-0.00646192,-2.82883,-3.1016
1.11557,1.52565,4.77252,0.0079772,0.00471022,-2.83794,-3.11041
1.11632,1.52589,4.77241,-0.0102916,-0.00391755,-2.86763,-3.15084
1.11707,1.52576,4.77254,0.00209124,0.00681501,-2.8515,-3.12602
1.11782,1.52582,4.77248,-0.00348179,0.000183996,-2.89338,-3.16763
1.11857,1.52583,4.77243,-0.0042641,-0.00224862,-2.86577,-3.13977
1.11932,1.52569,4.77243,0.00704588,-0.00244233,-2.87509,-3.14691
1.12007,1.52575,4.77253,0.000973655,0.00500825,-2.91541,-3.20018
1.12083,1.52575,4.77239,0.00066073,-0.00701699,-2.88958,-3.16165
1.12158,1.52577,4.77247,-0.00243126,-0.000937317,-2.8966,-3.17022
1.12232,1.52573,4.77243,0.00129403,-0.00483025,-2.94474,-3.21182
1.12307,1.52564,4.77257,0.00769408,0.00624504,-2.9128,-3.18606
1.12382,1.52575,4.77256,-0.00296025,0.00364106,-2.91903,-3.19364
1.12457,1.52575,4.77249,-0.0023195,-0.00149611,-2.96539,-3.23487
1.12532,1.52573,4.77243,0.000295652,-0.00430871,-2.9346,-3.207
1.12607,1.52578,4.7725,-0.00284849,0.000832195,-2.94128,-3.21549
1.12682,1.52575,4.77251,0.00053407,0.000917877,-2.98953,-3.26204
1.12758,1.52577,4.77246,1.99788e-05,-0.00368658,-2.95661,-3.22996
1.12832,1.52573,4.77258,0.00256063,0.00536587,-3.00362,-3.28379
1.12907,1.52559,4.77243,0.0121644,-0.00594783,-2.97391,-3.24416
1.12982,1.52566,4.77253,0.00250102,0.00341755,-2.98017,-3.25313
1.13057,1.52573,4.77254,-0.00223755,0.00244897,-3.02173,-3.29981
1.13132,1.52577,4.7724,-0.00522523,-0.00784028,-2.99423,-3.26675
1.13207,1.52575,4.77246,-0.00241636,-0.00139553,-3.0018,-3.27489
1.13283,1.52569,4.77251,0.00349195,0.0015847,-3.0517,-3.32426
1.13357,1.52586,4.77251,-0.00928579,0.00303012,-3.01526,-3.29091
1.13432,1.52584,4.77249,-0.00367551,0.000716712,-3.02306,-3.29804
1.13507,1.52575,4.77256,0.00144304,0.00601408,-3.07471,-3.34807
1.13582,1.52565,4.77256,0.00846894,0.00423339,-3.0403,-3.3134
1.13657,1.52571,4.77245,0.00353666,-0.00355247,-3.04724,-3.31967
1.13732,1.52578,4.77244,-0.00141798,-0.00333268,-3.08895,-3.36598
1.13807,1.52575,4.77248,4.9783e-05,0.000712986,-3.0617,-3.33519
1.13882,1.52577,4.77248,7.21347e-05,0.000791217,-3.1065,-3.38104
1.13957,1.52574,4.77245,2.7431e-05,-0.00171218,-3.07695,-3.34983
1.14033,1.52559,4.77242,0.0105029,-0.00453595,-3.08637,-3.35661
1.14107,1.52576,4.77246,-0.00611185,-0.000710075,-3.10577,-3.38567
1.14182,1.52565,4.77247,0.00442327,0.000865722,-3.10044,-3.37234
1.14257,1.52583,4.77251,-0.0100085,0.00229623,-3.10569,-3.38074
1.14332,1.52564,4.77256,0.00605495,0.00601407,-3.16462,-3.42886
1.14407,1.52583,4.7725,-0.00844388,0.000139291,-3.12066,-3.39558
1.14487,1.5258,4.77246,-0.00314652,-0.00267703,-3.12911,-3.40306
1.14557,1.52569,4.77239,0.00379743,-0.00732992,-3.18058,-3.44037
1.14645,1.52586,4.77244,-0.0093007,-0.00208843,-3.14419,-3.41874
1.1472,1.52577,4.77237,7.21354e-05,-0.00572804,-3.19761,-3.45853
1.14795,1.52571,4.77245,0.00485541,0.00183802,-3.16108,-3.43347
1.1487,1.52568,4.77248,0.00677021,0.0034697,-3.16889,-3.44128
1.14945,1.52564,4.77245,0.00752272,0.00129413,-3.21746,-3.48454
1.1502,1.52565,4.77256,0.00448288,0.00877079,-3.18399,-3.45712
1.15095,1.52558,4.77245,0.00827522,-0.00226725,-3.19263,-3.46317
1.1517,1.52564,4.77237,0.0021434,-0.00816811,-3.23532,-3.50397
1.15245,1.52571,4.77246,-0.00257282,0.00121963,-3.20601,-3.47863
1.1532,1.52573,4.7725,-0.00274418,0.00393909,-3.21321,-3.48662
1.15395,1.52564,4.77246,0.00323118,-0.000341272,-3.26532,-3.52905
1.1547,1.52567,4.77251,-0.000173734,0.00404712,-3.22889,-3.50158
1.15545,1.52559,4.77242,0.00653179,-0.00472221,-3.23768,-3.50781
1.1562,1.52578,4.77243,-0.00846623,-0.00379089,-3.27002,-3.55578
1.15695,1.52589,4.77236,-0.0138679,-0.00632781,-3.24904,-3.52284
1.1577,1.52563,4.77238,0.0086552,-0.00312779,-3.31291,-3.56771
1.15845,1.52577,4.77252,-0.00341474,0.00744086,-3.26514,-3.53955
1.1592,1.52577,4.77244,-0.00348179,-0.000344997,-3.2728,-3.54593
1.15995,1.5256,4.77237,0.0098473,-0.00576157,-3.33151,-3.58589
1.1607,1.52556,4.77234,0.0101006,-0.00528473,-3.29066,-3.55923
1.16145,1.52559,4.77226,0.00501187,-0.00912551,-3.29805,-3.56583
1.1622,1.52572,4.77245,-0.00559776,0.00668463,-3.33302,-3.62608
1.16295,1.52586,4.77253,-0.0126237,0.0098474,-3.30901,-3.58488
1.1637,1.52569,4.7724,0.00352175,-0.00350404,-3.31898,-3.59025
1.16445,1.52555,4.77246,0.0112853,0.00166293,-3.37384,-3.63912
1.1652,1.52562,4.77229,0.00160695,-0.0104182,-3.33508,-3.60371
1.16595,1.52555,4.77232,0.00580163,-0.00528473,-3.34343,-3.61138
1.1667,1.52564,4.7724,-0.00193952,0.0018939,-3.38186,-3.66367
1.16745,1.52584,4.77243,-0.0156411,0.00411045,-3.35452,-3.62851
1.1682,1.52574,4.77246,-0.00536679,0.00488904,-3.40658,-3.67593
1.16895,1.52572,4.77239,-0.00284849,-0.00245351,-3.37116,-3.64278
1.1697,1.52575,4.77236,-0.0041896,-0.00473339,-3.37838,-3.65004
1.17045,1.52573,4.77242,-0.00174581,0.00157353,-3.40515,-3.67892
1.1712,1.52556,4.77236,0.00997396,-0.00267703,-3.39564,-3.66448
1.17195,1.5257,4.77238,-0.0042194,-0.00147376,-3.40138,-3.67254
1.1727,1.52557,4.77243,0.00593574,0.003425,-3.45613,-3.72073
1.17345,1.52563,4.77252,-0.00152229,0.0100337,-3.41687,-3.68914
1.1742,1.52564,4.77239,-0.000546265,-0.00348914,-3.42457,-3.69499
1.17495,1.52568,4.77232,-0.00307946,-0.00727776,-3.46856,-3.73672
1.1757,1.52556,4.77237,0.0054887,-0.000538712,-3.44063,-3.70956
1.17645,1.52579,4.77242,-0.0124001,0.00384968,-3.44509,-3.71832
1.1772,1.52576,4.77237,-0.00557541,0.000120665,-3.49413,-3.76051
1.17795,1.52578,4.77243,-0.00684946,0.00294071,-3.46017,-3.73342
1.1787,1.52558,4.77241,0.00876696,0.000776316,-3.5208,-3.77634
1.17945,1.52563,4.77228,0.00132383,-0.00848103,-3.47753,-3.74618
1.1802,1.52555,4.77242,0.00609965,0.00255328,-3.48566,-3.75518
1.18096,1.52557,4.7725,0.00333549,0.00754889,-3.52967,-3.80702
