Elapsed Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque
0.0014515549999032373,0.39472904801368713,0.3918974697589874,-2.005455671425497,-1.9835466358657892
0.0025376329999744485,0.39473310112953186,0.39190658926963806,-2.006228493908694,-1.9852854864529954
0.0035394159999668773,0.3947158455848694,0.39185667037963867,-2.0015308370285667,-1.9721678492345414
0.004528624999920794,0.394573837518692,0.3917258381843567,-1.9726942140696315,-1.9530935797635394
0.005523203999928228,0.394226610660553,0.39135992527008057,-1.9244283647536145,-1.8980827917542544
0.006521764999888546,0.39368510246276855,0.3907805383205414,-1.8764105202205779,-1.8454750796883868
0.007529899999894951,0.39295628666877747,0.39000508189201355,-1.8285376075310322,-1.795248453071695
0.008523126999989472,0.3920150101184845,0.3890678584575653,-1.7722202732132633,-1.7501161469031097
0.009517502999983662,0.39090481400489807,0.38791269063949585,-1.725134051711375,-1.6918166841688125
0.010517729999946823,0.3895983397960663,0.3865966498851776,-1.6698388692338804,-1.6442231248987644
0.011525160999894979,0.3881304860115051,0.38509640097618103,-1.6217476296224982,-1.5908341985313985
0.012517462999994677,0.386538028717041,0.3833926022052765,-1.5771950416942138,-1.5277824862454457
0.013542485999892051,0.3847566246986389,0.3817896842956543,-1.5186579361219528,-1.5348303587271974
0.01453547299990987,0.3827909231185913,0.3795461654663086,-1.4611445857219734,-1.374314548546529
0.015529403999948954,0.38066956400871277,0.37733978033065796,-1.4087275316651033,-1.3635166306692938
0.016523001999985354,0.3784337341785431,0.3749643862247467,-1.3605071372132818,-1.3019151919000915
0.017519895999953405,0.37603721022605896,0.3723670542240143,-1.3008418977653613,-1.226750120388688
0.01852997499997855,0.3734488785266876,0.3695514500141144,-1.2422235600169902,-1.1608628948171997
0.019521016999988205,0.37071898579597473,0.36648473143577576,-1.1718370509430691,-1.0617732392475105
0.020560873999897922,0.3674520254135132,0.3632689118385315,-1.0580287974467075,-1.0341884884814965
0.021517582999990736,0.3647622764110565,0.3598746359348297,-1.105564349201403,-0.9025455668076587
0.022513125999921613,0.36157605051994324,0.3563372492790222,-0.9897423592431024,-0.8676386914247051
0.023518222999996397,0.35825851559638977,0.35267889499664307,-0.9328072894287035,-0.8101144608711751
0.024509635999947932,0.35477563738822937,0.34940892457962036,-0.8588840018372919,-0.8601530645240176
0.025440641999921354,0.3511756658554077,0.3456644117832184,-0.7448656546808485,-0.6635688224692726
0.026437609999902634,0.3479660153388977,0.3418816030025482,-0.8559613883667851,-0.676828867316627
0.027399300999945808,0.3442015051841736,0.3380500078201294,-0.6665634566783367,-0.597991605310483
0.028399213999932726,0.3403003215789795,0.3341433107852936,-0.6365406010811858,-0.5820804321162274
0.029396163000001252,0.3363220691680908,0.33026424050331116,-0.576284815776384,-0.5458759777567208
0.030391964999921584,0.3323066830635071,0.3263412117958069,-0.5338346005215912,-0.5027060880126833
0.03139028499992946,0.32828396558761597,0.3223646581172943,-0.4921931195947344,-0.4513623053341416
0.0323888639999268,0.32421308755874634,0.31830814480781555,-0.4449198036280935,-0.39720644727292437
0.0333888319999005,0.32016539573669434,0.3142223060131073,-0.4129356695298718,-0.35331576258998787
0.034390392999966934,0.3161238431930542,0.3100390136241913,-0.37577082176382126,-0.29202813559491536
0.035387249999985215,0.3120918273925781,0.3057582676410675,-0.3381726612415872,-0.22845109494507532
0.03638914399994064,0.30802464485168457,0.3014032244682312,-0.29507877210943534,-0.1742333088110598
0.037390611999967405,0.30401694774627686,0.29705536365509033,-0.2705804142685736,-0.13506031795593856
0.038391913999930694,0.30003100633621216,0.2927391529083252,-0.2369564242588206,-0.10042691989694505
0.039404807999972036,0.29611796140670776,0.2885228395462036,-0.21466061508955053,-0.08109552039128526
0.04039392399999997,0.2921878695487976,0.28445640206336975,-0.17695388936583967,-0.07895678520007687
0.04138622599998598,0.288290798664093,0.2805301547050476,-0.14049990993976277,-0.06568343439978588
0.04238611999994646,0.28446489572525024,0.27717915177345276,-0.12401626803612636,-0.16467095338004606
0.04339449499991588,0.2806643843650818,0.2729736864566803,-0.1016983663892013,0.05430931274287934
0.04438522299994929,0.2768658399581909,0.2693307399749756,-0.05299613125429195,-0.021232521848107953
0.04531832099996791,0.27306830883026123,0.2661857604980469,0.03816085619702146,-0.05588575852729159
0.04630790099997739,0.2698078155517578,0.26268237829208374,-0.10499439149358135,0.011250786201973714
0.04727053599992814,0.26614242792129517,0.2591809332370758,0.04703746233963582,0.0702726699498036
0.048271299999896655,0.262508749961853,0.2556852698326111,0.03831526259548273,0.06755168922135064
0.049265619999914634,0.2589259147644043,0.2522027790546417,0.0665775582053088,0.10297879614890121
0.050361364999957914,0.2554321885108948,0.24871724843978882,0.04582074876689203,0.10259737590370265
0.051407220999976744,0.2516007423400879,0.24474596977233887,0.11680811038904405,0.20485763505828103
0.05239983799992842,0.24822574853897095,0.24121487140655518,0.11773611794685654,0.21337398039794267
0.05339286199989601,0.24484336376190186,0.23769855499267578,0.1537328613133388,0.24585410281554282
0.05447845799994866,0.24154847860336304,0.23425161838531494,0.1349638579099698,0.23110953435469306
0.05553285099995264,0.2379622459411621,0.2304401844739914,0.19728407344628224,0.3089425472693667
0.05656767099992521,0.234835684299469,0.2271563708782196,0.17546130323276535,0.27695619119692105
0.05761184199991476,0.23132562637329102,0.22397758066654205,0.2871636012606755,0.28061347617498034
0.05864129099995807,0.22830814123153687,0.22058293223381042,0.18097618624546047,0.32624599796212966
0.059663851999971484,0.22535210847854614,0.21766328811645508,0.23531182894557334,0.29506641872291217
0.06064900499995929,0.2224704623222351,0.21483615040779114,0.25285580668658664,0.30802159613984764
0.06164604799994322,0.21963846683502197,0.21210730075836182,0.2680134933608598,0.3115142639703281
0.06264355299992985,0.21682262420654297,0.20942124724388123,0.29233088186221223,0.3286831639735718
0.06364744699999392,0.21400314569473267,0.2068096250295639,0.31763092326120795,0.33495878603686086
0.06464556299999913,0.21126806735992432,0.20426598191261292,0.3247121102228512,0.3438554896110695
0.06564441999989867,0.20859980583190918,0.2018057405948639,0.3358749709268406,0.34935839010358316
0.06663901799993255,0.20599204301834106,0.1993892788887024,0.34961530917915973,0.36479298160449625
0.06765737499995339,0.20347803831100464,0.1970158964395523,0.3440718021246738,0.369599711198477
0.06864723199998934,0.20095622539520264,0.19467952847480774,0.3783506078467092,0.3917296246329371
0.06964625599994179,0.19849658012390137,0.19238592684268951,0.3848062707655785,0.40111101522791015
0.07063657599996986,0.19608503580093384,0.19038602709770203,0.40064939373381325,0.3584429202160372
0.07165054399990822,0.1937927007675171,0.18790195882320404,0.3879452860022208,0.48047502850078594
0.07264719699992384,0.1915907859802246,0.18570178747177124,0.3927621558308168,0.44310372562625283
0.07364677599991865,0.18944978713989258,0.18355286121368408,0.4004572000720241,0.45300116138978996
0.07464129999993929,0.18733477592468262,0.1814367175102234,0.41589618093241454,0.46695601053458524
0.07564791599997989,0.18527251482009888,0.1793501228094101,0.42066447094717313,0.4770375602208277
0.07664634699995077,0.1832382082939148,0.1773298978805542,0.4354117856196425,0.4832199316234968
0.07764524099991377,0.18130946159362793,0.17536528408527374,0.4298576347607939,0.4889847466184876
0.07864524699994035,0.1794358491897583,0.1734687089920044,0.43628401917263226,0.49280239013623983
0.07964628899992476,0.17764729261398315,0.1716502606868744,0.4342198320340093,0.49254285260031855
0.0806470159999435,0.1759158968925476,0.1698920577764511,0.43668533729886955,0.494562334867843
0.08164266999995107,0.1742597222328186,0.16819988191127777,0.437178832292146,0.49744251681618606
0.08263532299997678,0.1726486086845398,0.16658563911914825,0.4441415139995831,0.49719819474717286
0.0836426799999117,0.1710505485534668,0.1650647521018982,0.45295247474851197,0.4876732995704136
0.08463862999997218,0.16952002048492432,0.16357120871543884,0.4543378031069169,0.4974765814189676
0.08563693099995362,0.16805392503738403,0.16235384345054626,0.45372648847024766,0.44790264905996746
0.08663450999995348,0.16668975353240967,0.16087162494659424,0.4438543252854882,0.5198788989019829
0.08763918199997534,0.1653715968132019,0.15964289009571075,0.4458099683643688,0.4753762138407146
0.08866263099992011,0.16411113739013672,0.15846729278564453,0.4422044087084277,0.47216175853334585
0.08964622899998176,0.16290926933288574,0.15738053619861603,0.44485734418991185,0.46676117485525537
0.09064673499995024,0.1617637276649475,0.15634658932685852,0.4422469742289578,0.46396987387784144
0.09164929499991104,0.1607005000114441,0.15538997948169708,0.43404435098499095,0.45586868691806903
0.09264668899993467,0.15968310832977295,0.15448054671287537,0.4331264623159765,0.45368356728044956
0.09364021299995784,0.1587209701538086,0.15365654230117798,0.43153348009214476,0.4439543443086308
0.09463729199990212,0.15778791904449463,0.15296068787574768,0.4336019401197448,0.42196626159533995
0.09564548299999842,0.1569138765335083,0.15215323865413666,0.4268053896816466,0.4523502674043631
0.09665583899993635,0.15611040592193604,0.1514887660741806,0.4205572822327676,0.4287020307252956
0.09764230799999041,0.15537482500076294,0.15088538825511932,0.41210204412302603,0.4205747983819546
0.09863638699994226,0.15467804670333862,0.15039989352226257,0.41090975521082185,0.3997739209428246
0.09964537399991968,0.15405488014221191,0.1498536616563797,0.3991488452706006,0.41713867028939905
0.1006427119999671,0.15350860357284546,0.14942394196987152,0.3883642625047671,0.3964002850952518
0.10166556899991974,0.15300923585891724,0.14906300604343414,0.38187376855535016,0.3840236046982254
0.10264557399989371,0.1525503396987915,0.14876700937747955,0.3780691954721321,0.3730794544206916
0.10364552399994409,0.15213847160339355,0.14850059151649475,0.3715958544550386,0.36907742855608006
0.10464182499993058,0.15178602933883667,0.14830751717090607,0.3618511050449611,0.3547577588923375
0.10564018200000191,0.15149211883544922,0.14814969897270203,0.3516990662585597,0.34846366697673764
0.10664089099998364,0.1512690782546997,0.14804348349571228,0.3381415335454133,0.33807716750032035
0.10763854499998615,0.1510831117630005,0.14800235629081726,0.33191876625669947,0.3241924669031949
0.1086375309999994,0.15094494819641113,0.1480007767677307,0.32254854410492356,0.315473004237066
0.10963622199994916,0.15085870027542114,0.1480514258146286,0.31193649047804006,0.30350907041193875
0.1106346339998936,0.15083754062652588,0.14813345670700073,0.29783234167102524,0.295791100319865
0.11164358399992125,0.1508502960205078,0.14828746020793915,0.2902607587833758,0.2787786403344646
0.11263538499997594,0.15089094638824463,0.14846636354923248,0.2836770204839482,0.27118425757275527
0.11363676099995246,0.15098071098327637,0.1486521065235138,0.27210009468482743,0.2681855709010297
0.1147058389999529,0.15114331245422363,0.14893819391727448,0.25629223007954177,0.2464809735863573
0.11578337999992527,0.15129238367080688,0.14927934110164642,0.258687676237182,0.2339787711880957
0.11677170099994783,0.15149307250976562,0.14959459006786346,0.2426196646667498,0.23040670638733105
0.1177667609999844,0.151750385761261,0.14996123313903809,0.2278794185418033,0.2158789993545764
0.11879285899999559,0.15205425024032593,0.150363028049469,0.21492005005291082,0.20455929021218233
0.11977127199997994,0.15232068300247192,0.15078911185264587,0.2206493052559846,0.19522787559534924
0.12076716599995052,0.15267997980117798,0.15125639736652374,0.19651917433083302,0.18132893737684116
0.1217627819999052,0.15301799774169922,0.15174978971481323,0.1980824027394563,0.17099606803832165
0.12278580499992131,0.15341585874557495,0.15226639807224274,0.1814295550383177,0.16138787356380202
0.1237724589999516,0.15382856130599976,0.15279920399188995,0.17481525901851608,0.15349991563431514
0.12477357499994923,0.15425920486450195,0.153373584151268,0.16638919196681587,0.13840657308691132
0.12576822899995932,0.1547604203224182,0.15398083627223969,0.1453564935176481,0.12447697425752748
0.12678512200000114,0.15522879362106323,0.15460067987442017,0.14869917858678428,0.11650473073063672
0.1277766089999659,0.15577518939971924,0.15523290634155273,0.12734567350260367,0.10894059006066274
0.12876942899993082,0.15627646446228027,0.15590547025203705,0.13121416519566878,0.0921083091465815
0.12976535999996486,0.15684092044830322,0.15656378865242004,0.11224021701716412,0.08939673102126207
